latitude,longitude,year,count
44.431206,3.214427,2022.0,2
44.435565,3.93345,2022.0,2
44.436454,2.514205,2024.0,2
44.438633,2.032541,2022.0,2
44.438699,4.625431,2020.0,2
44.441067,-1.245725,2022.0,4
44.441867,4.709302,2020.0,2
44.4427581895381,1.43408107051755,2021.0,4
44.4429,6.02653,2020.0,2
44.443675,4.978845,2020.0,2
44.445195,3.11037,2022.0,2
44.4457,6.031628,2024.0,5
44.447701,4.307057,2020.0,2
44.447857,4.321064,2024.0,2
44.447861,4.41797,2020.0,2
44.450923,2.79413,2024.0,2
44.452447,1.437825,2021.0,4
44.453956,4.342456,2020.0,2
44.454544,4.338929,2024.0,2
44.454889,2.254849,2022.0,2
44.4554,6.03355,2020.0,2
44.455737,1.443386,2021.0,2
44.4571429,6.29439297,2020.0,2
44.457981,6.03301,2022.0,2
44.458619,6.036625,2023.0,2
44.458795,6.034507,2020.0,2
44.45923178,-1.2400218,2021.0,4
44.459378,4.215946,2023.0,2
44.46,6.3,2022.0,1
44.4604,6.0547,2020.0,2
44.46056813187505,-1.130048315345508,2022.0,2
44.46108263,1.423561,2023.0,12
44.4629,6.0564,2020.0,2
44.463088,4.215867,2020.0,2
44.463603,1.671177,2022.0,4
44.463825,1.667674,2022.0,2
44.464041,2.975705,2022.0,2
44.464041,2.975705,2023.0,2
44.4649,6.22918,2020.0,2
44.465116,1.19155,2022.0,2
44.465419,3.346664,2022.0,2
44.46622,1.48515,2022.0,2
44.4669324279178,1.42762549229283,2024.0,3
44.467063,1.413957,2021.0,2
44.467785,1.427474,2022.0,3
44.468416,2.339446,2023.0,2
44.468836,1.430182,2023.0,4
44.471189,1.360488,2021.0,2
44.47167,2.72289,2022.0,2
44.471815,2.465482,2022.0,2
44.474188,2.227423,2022.0,2
44.47783,3.496259,2022.0,2
44.47887,3.171819,2022.0,2
44.479972,4.24175,2020.0,2
44.48,-1.08,2024.0,5
44.48,4.24,2022.0,1
44.480176,4.235395,2024.0,2
44.481396,2.25931,2023.0,2
44.481718099999,-1.0803924,2024.0,1
44.48197,-1.092368,2023.0,2
44.482199,4.255207,2020.0,2
44.484188,-1.089934,2022.0,2
44.484416,4.6887,2020.0,2
44.4852,6.5529,2020.0,2
44.486086,4.414263,2021.0,20
44.486233,5.381235,2020.0,2
44.486352,4.71889,2020.0,2
44.48673,1.844433,2021.0,2
44.488113,5.72954,2020.0,2
44.49,4.48,2022.0,1
44.490574,3.737745,2022.0,2
44.493885,6.557969,2024.0,9
44.4952,6.5574,2020.0,2
44.495255,1.386206,2017.0,1
44.495255,1.386206,2021.0,3
44.496018,-1.077328,2022.0,2
44.501599000879,1.1866508478851,2024.0,5
44.502362,1.192468,2021.0,4
44.503,4.629389,2020.0,2
44.5045068,0.1823345,2022.0,3
44.505256,1.655833,2023.0,2
44.505606,1.135491,2021.0,4
44.507266,3.662244,2022.0,2
44.507331,0.149585,2023.0,2
44.509409,2.8835,2022.0,2
44.51,4.31,2022.0,1
44.512362,4.756769,2022.0,4
44.51378472,4.78140646,2020.0,9
44.513898,4.78134,2019.0,1
44.5146021,3.4759578,2023.0,6
44.514605,4.783005,2024.0,9
44.51506617,4.78081763,2019.0,9
44.515143,4.78082,2020.0,1
44.51525,4.82037,2020.0,2
44.515628,3.497881,2022.0,2
44.516264,3.482187,2021.0,2
44.51656079,4.7819347,2024.0,9
44.516632,1.081781,2021.0,2
44.517098,2.813666,2022.0,2
44.517525,-0.238577,2020.0,20
44.5179413,5.0802139,2023.0,1
44.519366,3.499025,2022.0,2
44.520829,6.152744,2024.0,6
44.520936,2.760866,2022.0,2
44.521057,5.752325,2020.0,2
44.522082,5.060403,2020.0,2
44.524191,2.279899,2023.0,2
44.524543,2.657431,2023.0,2
44.524718,6.400384,2020.0,2
44.524797,3.264576,2022.0,2
44.524847,2.764757,2024.0,2
44.525202,2.281629,2023.0,2
44.52534544,4.7417018,2021.0,1
44.525627,4.743961,2022.0,5
44.526897,4.741545,2022.0,2
44.527013,2.245975,2023.0,2
44.527159,4.741838,2022.0,2
44.527699,6.403827,2020.0,2
44.531824,4.747602,2024.0,8
44.5323,4.07317,2020.0,2
44.53238461458653,4.738747896889259,2024.0,5
44.532597,4.760774,2020.0,2
44.534096,4.733693,2022.0,4
44.535099,5.827471,2020.0,4
44.5353907,4.7452777,2022.0,3
44.5359,6.0103,2020.0,2
44.535945,2.174982,2023.0,2
44.536126,3.548454,2022.0,2
44.536327,6.49185,2023.0,6
44.536459378728,5.8316189015204,2024.0,5
44.537509,4.325842,2020.0,2
44.5382747,4.7355473,2023.0,2
44.538528,4.291861,2020.0,2
44.539131,4.418393,2020.0,2
44.539856,2.307304,2024.0,2
44.54017,6.052159,2018.0,2
44.541316,4.799586,2020.0,2
44.54156,-0.254093,2021.0,2
44.54181494,6.06127559,2022.0,3
44.54188269,6.06130988,2023.0,4
44.54244,-0.253972,2017.0,10
44.542629,2.307044,2021.0,2
44.543139,6.278045,2020.0,2
44.543274,-0.241045,2023.0,2
44.544381023413,-0.24282706134224,2024.0,5
44.5448,4.9333,2020.0,2
44.54508389999999,6.0633278,2024.0,3
44.545727,2.410958,2021.0,2
44.5461648,6.60619239,2020.0,2
44.5466,6.27106,2020.0,2
44.546977,-0.873671,2023.0,5
44.547316,6.277534,2020.0,2
44.5474,6.48477,2020.0,2
44.549544,4.747654,2020.0,2
44.550005,6.068559,2022.0,6
44.550008,4.682286,2020.0,2
44.551008,6.481829,2020.0,2
44.552034,3.292955,2022.0,2
44.552195,4.806363,2024.0,2
44.552929,4.685681,2020.0,2
44.553365,4.597261,2020.0,2
44.553411,2.67216,2022.0,2
44.554172,3.287478,2022.0,2
44.554623,4.809319,2024.0,2
44.555261,4.451231,2020.0,2
44.555677,1.33507,2021.0,4
44.556028,4.756491,2020.0,2
44.556301,4.744417,2020.0,2
44.556334,6.075366,2023.0,3
44.556489,2.256844,2024.0,2
44.557674,2.261484,2022.0,2
44.558001,2.259528,2023.0,2
44.55803133,6.05445737,2023.0,7
44.558197,4.748043,2022.0,2
44.558368,4.501929,2020.0,2
44.558829,2.25647,2022.0,2
44.559359,6.086055,2023.0,6
44.5594374,6.0844901,2024.0,3
44.559799,2.25653,2019.0,2
44.560328,4.746008,2023.0,2
44.56067532,4.75091764,2022.0,2
44.56080886,6.076656422,2023.0,6
44.5615,-0.1523,2023.0,5
44.5615,-0.1523,2024.0,6
44.561668,4.751107,2020.0,2
44.562128,6.081773,2023.0,9
44.562232,6.492683,2020.0,2
44.562874,6.498638,2020.0,2
44.56330289,4.36421312,2020.0,2
44.564163,6.499543,2020.0,2
44.565323,6.197639,2020.0,2
44.5662689,6.0996823,2021.0,2
44.5662689,6.0996823,2022.0,2
44.566336,1.717875,2024.0,3
44.566656,6.107851,2023.0,2
44.56723,6.101416,2023.0,1
44.567371,6.496613,2020.0,2
44.56943231,6.10233384,2023.0,3
44.56948778,6.10257773,2023.0,4
44.569565,6.104458,2024.0,9
44.57,6.68,2022.0,2
44.570217,4.459271,2024.0,2
44.570249,5.275102,2020.0,2
44.571592,2.073762,2022.0,3
44.571774,6.680047,2020.0,2
44.573353,6.108252,2021.0,2
44.573614,6.109011,2020.0,2
44.573614,6.109011,2021.0,1
44.573614,6.109011,2023.0,2
44.574234,2.160026,2023.0,2
44.574568,2.08292,2022.0,2
44.575991,6.361567,2020.0,2
44.577499,4.453333,2023.0,4
44.57980752805546,4.75373945923755,2024.0,5
44.582002,2.07055,2021.0,4
44.585658,5.133801,2020.0,2
44.587418,2.232295,2021.0,2
44.587586,4.526151,2022.0,2
44.5878,4.12942,2020.0,2
44.587816294605,-0.033082206895927,2023.0,5
44.588025,4.704728,2020.0,2
44.5894889,4.4457879,2023.0,1
44.591165,2.922443,2022.0,2
44.591363,2.206595,2022.0,2
44.591411,3.905593,2022.0,2
44.594376,6.689987,2020.0,2
44.597907,4.341696,2020.0,2
44.59893,2.403178,2022.0,2
44.599646,4.382688,2020.0,2
44.604559,2.24336,2022.0,2
44.605114,2.581977,2022.0,2
44.606428,2.029835,2021.0,4
44.6071,3.96914,2020.0,2
44.60838347,-1.13155428,2023.0,1
44.60970725,4.72489514,2020.0,2
44.609766,4.395161,2023.0,2
44.610178,4.934015,2020.0,2
44.610604,-1.130277,2024.0,4
44.6109419,-1.1472556,2021.0,2
44.611422,2.036229,2021.0,4
44.61232,0.361301,2024.0,2
44.6124,4.40901,2020.0,2
44.612462,2.663497,2022.0,2
44.613342,2.030331,2021.0,2
44.614945,-1.122895,2021.0,4
44.616002,5.450919,2020.0,2
44.616272,-1.157052,2023.0,2
44.616646,-1.074071,2019.0,2
44.616646,-1.074071,2020.0,2
44.617191,-1.076115,2021.0,2
44.617911309652,4.4073247907379,2023.0,8
44.617911309652,4.4073247907379,2024.0,1
44.617998,4.405159,2022.0,2
44.618314,-0.918739,2021.0,2
44.618461,-1.074516,2022.0,2
44.61851,-1.09932,2024.0,14
44.618902,-1.124493,2024.0,2
44.619558,5.701949,2020.0,2
44.619624,4.387469,2020.0,2
44.620794,4.386888,2020.0,2
44.62086,4.392542,2020.0,2
44.62148,1.941793,2023.0,2
44.622584,6.632719,2020.0,4
44.62348,6.204541,2020.0,2
44.626255,4.397295,2020.0,2
44.627885,-0.960185,2020.0,3
44.629001,2.358162,2022.0,2
44.63218,3.481203,2022.0,2
44.63316,-0.3155,2023.0,1
44.634005,4.508213,2022.0,4
44.634824,4.746674,2020.0,6
44.634824,4.746674,2021.0,2
44.6352,4.2569,2020.0,2
44.63542818948914,0.7373112568440828,2024.0,5
44.636985,-0.960215,2022.0,12
44.638229,-1.144855,2020.0,2
44.639867,-1.115768,2022.0,2
44.641065,3.675451,2021.0,2
44.641162,-0.948787,2019.0,4
44.641716,-1.201663,2021.0,5
44.642778,4.872588,2020.0,2
44.64284,6.169101,2020.0,2
44.645156,1.224648,2021.0,2
44.64573,2.56613,2022.0,2
44.645735,-0.436995,2019.0,1
44.64615904,-0.4344463,2024.0,8
44.646447,4.791543,2024.0,13
44.646522,4.79158,2024.0,10
44.646529,5.062747,2020.0,2
44.6466,-0.4371,2023.0,8
44.6477737,4.503644299999999,2023.0,1
44.648135,1.568414,2021.0,2
44.648273,1.838432,2021.0,2
44.649576,4.781791,2020.0,2
44.649808,6.580566,2020.0,2
44.650765,-1.1738527,2023.0,2
44.6512,3.95545,2020.0,2
44.652192,2.501913,2023.0,2
44.652523,4.445178,2020.0,2
44.656649,-1.146988,2021.0,5
44.656945,1.393527,2024.0,3
44.65705336044305,-0.367688288372925,2024.0,3
44.657171,4.765453,2020.0,2
44.657303,6.65137,2020.0,2
44.65792034,1.56813533,2022.0,8
44.658496,-1.193047,2021.0,5
44.658911,-0.8281250000000001,2024.0,6
44.659355,-1.165654,2020.0,2
44.659355,-1.165654,2024.0,6
44.659664,-1.165259,2021.0,5
44.659788,3.754887,2022.0,2
44.660329,-0.827387,2024.0,14
44.660334,-0.827373,2024.0,14
44.661324,6.649073,2020.0,4
44.661446,3.047215,2022.0,2
44.661842,-1.171409,2020.0,2
44.661842,-1.171409,2022.0,7
44.661842,-1.171409,2024.0,18
44.664279,-0.826756,2020.0,4
44.664793,1.312516,2021.0,2
44.665432,1.194853,2021.0,2
44.665798,4.365731,2020.0,2
44.6663,4.11127,2020.0,2
44.666304,5.70697,2020.0,2
44.667259,4.795106,2024.0,12
44.667943,2.158341,2021.0,2
44.668239,6.231873,2020.0,2
44.669389,6.7775,2024.0,2
44.66996772,6.623428822,2020.0,2
44.670721,1.788664,2024.0,3
44.674562,6.072981,2020.0,2
44.6747,6.6159,2020.0,2
44.6758,4.2218,2020.0,2
44.675988,5.928601,2020.0,2
44.67634,4.795648,2019.0,28
44.67712655145992,0.1822585012980415,2022.0,1
44.679571,1.26093,2022.0,2
44.679783,-0.531089,2020.0,2
44.68074,2.892772,2022.0,2
44.681074,4.267563,2020.0,2
44.682134,6.077297,2020.0,2
44.682522,1.268402,2021.0,2
44.683441,6.075528,2020.0,2
44.683565,2.84772,2022.0,2
44.683565,2.84772,2023.0,2
44.684191,6.325711,2020.0,2
44.688692,2.659344,2022.0,2
44.688716,5.891595,2020.0,2
44.695058,6.326756,2020.0,2
44.696628,-0.088011,2022.0,2
44.696843,6.323278,2023.0,3
44.696938,6.326643,2023.0,2
44.697264,5.200007,2020.0,2
44.699294,6.865808,2020.0,2
44.70115106,2.20552248,2023.0,4
44.702503,-1.038863,2023.0,2
44.702527,4.799172,2020.0,2
44.704296,3.284534,2024.0,3
44.705464,1.456872,2022.0,2
44.706977,4.662959,2020.0,2
44.708059,2.497664,2021.0,4
44.709529,2.196963,2021.0,4
44.711,4.20786,2020.0,2
44.711668,5.091215,2020.0,2
44.712392,5.401908,2020.0,2
44.713937,-0.393706,2022.0,2
44.714225,2.203209,2022.0,2
44.714312,5.056612,2020.0,2
44.7145,4.632694,2020.0,2
44.714569,-0.753467,2022.0,12
44.714741,-0.753823,2022.0,8
44.71694,5.056833,2020.0,2
44.718271575517,4.606212745755,2024.0,5
44.719448,4.358827,2020.0,2
44.71980038,6.84759393,2020.0,2
44.72009,4.608753,2023.0,1
44.72035,4.787287,2024.0,17
44.720654,4.574741,2020.0,2
44.72066204,5.02580276,2022.0,2
44.720864,1.369221,2023.0,4
44.721441,5.037995,2024.0,2
44.721756,3.284766,2022.0,2
44.721801,4.611639,2022.0,2
44.722755,5.037245,2020.0,2
44.726374,4.597396,2024.0,2
44.726476,5.027259,2024.0,1
44.72668,5.020937,2020.0,2
44.727057,5.024275,2020.0,2
44.72744,1.926878,2021.0,2
44.727755,3.857796,2022.0,2
44.7284,4.00661,2020.0,2
44.73029836,1.23832843,2021.0,1
44.7303,3.89792,2020.0,2
44.730592,5.017178,2022.0,2
44.731111,1.378055,2024.0,4
44.73295,-0.59952,2023.0,5
44.73409181,4.59508584,2020.0,2
44.734181,4.598438,2020.0,2
44.734301,4.925021,2023.0,2
44.7351,4.59495,2020.0,2
44.735268,1.386005,2021.0,4
44.735584,-1.195649,2022.0,6
44.735891,4.623651,2020.0,2
44.736443,4.598804,2020.0,2
44.737128,2.679071,2022.0,2
44.738522,1.383349,2024.0,2
44.742444,-0.70648,2024.0,10
44.742531,1.442437,2021.0,2
44.745211,-1.093282,2022.0,4
44.74549619,-0.7036679,2024.0,10
44.7455306,0.0353191,2023.0,4
44.750171,6.580031,2020.0,2
44.75102,5.37594,2022.0,2
44.751122,5.372968,2020.0,2
44.75268759,1.18773817,2021.0,2
44.754041,4.820204,2020.0,2
44.755657,-0.529436,2020.0,2
44.755913,-0.488296,2020.0,2
44.75614,5.367919,2020.0,2
44.756227,0.702276,2022.0,4
44.75653661856171,4.756584190438471,2024.0,6
44.757898,5.67848,2020.0,2
44.7584219100571,-1.07305807669903,2024.0,6
44.7616,6.8223,2020.0,2
44.762521,4.918842,2020.0,2
44.767371,6.738928,2020.0,2
44.76755,1.176454,2022.0,2
44.768363,-1.1142,2021.0,11
44.768817,-1.114877,2021.0,2
44.768817,-1.114877,2022.0,21
44.768817,-1.114877,2023.0,3
44.768923,-1.112518,2021.0,18
44.769233,4.839749,2020.0,2
44.7698789,3.883702,2021.0,2
44.769899,-1.113012,2021.0,18
44.770331,-1.11241,2021.0,4
44.770818,-1.113576,2024.0,6
44.771602,3.045875,2022.0,2
44.771759,-0.701827,2020.0,2
44.771834,-0.343467,2023.0,18
44.7719071,0.4097527,2023.0,1
44.774554621332,-0.64093103145637,2024.0,5
44.7749,6.01944,2020.0,2
44.776755,-1.050627,2020.0,4
44.77782,-0.64658,2021.0,6
44.77782,-0.64658,2022.0,1
44.7779,4.10358,2020.0,2
44.778590016928,-0.64465162090148,2024.0,5
44.779166,3.38222,2022.0,2
44.779479,-0.568919,2022.0,2
44.779606,1.726568,2021.0,2
44.780351,-0.585373,2023.0,2
44.78050419414184,-0.3437242521150294,2024.0,6
44.780812,6.027689,2020.0,2
44.781915,6.869095,2020.0,2
44.78204,-0.65481,2021.0,9
44.782756,3.631914,2022.0,2
44.783785,-0.587263,2022.0,5
44.784491,-0.58831,2024.0,12
44.784492,-0.588309,2024.0,12
44.78483,-0.58903,2023.0,2
44.78526366196438,-0.5868039920167433,2024.0,6
44.785572,-0.498521,2020.0,2
44.785877,1.900449,2021.0,2
44.786403,-0.602749,2021.0,2
44.786443,4.835428,2024.0,20
44.787885,-0.6453929999999919,2021.0,1
44.78854281,-0.64498339,2024.0,6
44.788744,-0.645249,2024.0,4
44.7888,5.6381,2020.0,2
44.790293,-0.602809,2022.0,5
44.7905,4.22643,2020.0,2
44.790737,6.556539,2020.0,2
44.790757700000015,-0.5297513000000009,2021.0,1
44.791073733311,-0.53142743663177,2023.0,22
44.791595458984375,-0.5669890642166138,2023.0,2
44.792154,1.161961,2023.0,2
44.792649,0.289881,2020.0,2
44.7927,6.55886,2020.0,2
44.79377597,-0.53318556,2022.0,28
44.794285,-0.532471,2024.0,11
44.794351,0.176752,2022.0,1
44.796187,1.008009,2022.0,2
44.799145,2.079062,2021.0,2
44.799609,4.781453,2020.0,2
44.8003,4.93832,2020.0,2
44.800854,2.760282,2022.0,2
44.80124139894823,-0.5108443014957409,2021.0,2
44.802823,3.277401,2022.0,2
44.80288,3.273261,2022.0,2
44.8031,3.97075,2020.0,2
44.805323,1.626287,2021.0,4
44.80680733,-0.57345639,2024.0,5
44.807689,4.6305055,2022.0,2
44.808,4.35146,2020.0,2
44.8092,4.18949,2020.0,2
44.811046,-0.533592,2024.0,2
44.8111441056989,-0.7527752000000021,2024.0,6
44.81239559999999,-0.5912254,2024.0,11
44.813312,1.805459,2021.0,2
44.8149,4.48872,2020.0,2
44.8161,4.06294,2020.0,2
44.8165148,-0.5390756,2020.0,1
44.8165148,-0.5390756,2023.0,2
44.816939,4.786622,2024.0,3
44.81704,5.75416,2020.0,2
44.81712,6.193801,2020.0,2
44.817169,5.947731,2020.0,2
44.817797,1.68625,2023.0,2
44.8183061,-0.5248948,2024.0,6
44.819706,-0.135596,2020.0,2
44.82,-0.63,2022.0,1
44.82088,-0.67275,2021.0,6
44.8214,4.58457,2020.0,2
44.8221171,-0.5469292,2022.0,3
44.823457,-0.554875,2021.0,10
44.823746,-0.555096,2020.0,6
44.824989,6.498394,2020.0,2
44.8254186,-0.4451526,2021.0,6
44.825499,-0.685709,2024.0,8
44.8257179,-0.5480672,2021.0,6
44.826436,5.622193,2020.0,2
44.82828,2.644204,2024.0,2
44.828462,4.673463,2024.0,2
44.8293808,-0.563451673,2024.0,17
44.8294,-0.67366,2022.0,9
44.8295697,-0.5962744999999999,2024.0,3
44.830416,-0.655666,2023.0,15
44.830546,2.68449,2022.0,2
44.830569,-0.67974,2023.0,20
44.8312178,-0.6756193,2024.0,1
44.831251,-0.396398,2023.0,4
44.83300465859938,0.4793125737466208,2024.0,1
44.833107957387,0.47782578825646,2023.0,3
44.83311206669606,-0.6687658180889097,2024.0,5
44.833239,-0.661852,2023.0,4
44.83331421599,0.44085286249619,2024.0,5
44.8342,-0.681109,2015.0,10
44.834706,0.447974,2024.0,9
44.834771696148,0.45145884676326,2023.0,5
44.834931,0.478513,2023.0,5
44.83513211,-0.564538292,2024.0,21
44.835999,-0.679547,2023.0,4
44.836,-0.679546,2023.0,4
44.83631,0.6827,2021.0,8
44.83631,0.6827,2022.0,2
44.8366085,-0.6874456,2021.0,7
44.836666796862,0.45486026441804,2024.0,9
44.83707,-0.6846,2021.0,5
44.83707,-0.6846,2022.0,1
44.8374219,-0.6923713,2022.0,5
44.83848,-0.69241,2021.0,10
44.83887410485574,-0.6822308312133751,2022.0,1
44.83911,-0.69107,2021.0,3
44.83914,-0.69173,2021.0,3
44.83914,-0.69173,2023.0,3
44.83920831,-0.55484007,2024.0,20
44.8405,4.89067,2020.0,2
44.84119689668,0.22766754715196,2023.0,9
44.84227,2.659809,2022.0,2
44.84227,2.659809,2023.0,2
44.842632,2.662563,2022.0,2
44.842957,-0.396709,2020.0,2
44.843551,-0.496967,2023.0,6
44.84385340000002,-0.4817764999999929,2022.0,1
44.844086,6.490031,2020.0,2
44.84424790207824,-0.6097311942322391,2023.0,10
44.84424790207824,-0.6097311942322391,2024.0,16
44.844807,-0.66904,2024.0,14
44.844808,-0.669039,2024.0,14
44.844997,1.557049,2021.0,2
44.8456815,-0.6692016,2023.0,4
44.8499675,3.6636954,2024.0,2
44.8503,-0.6671,2020.0,2
44.850885,-0.667759,2023.0,4
44.85332535,-0.61154355,2023.0,9
44.853562,0.399741,2024.0,4
44.854019,-0.063407,2023.0,5
44.85581,-0.6683,2021.0,4
44.85581,-0.6683,2023.0,2
44.855926,0.5202,2022.0,2
44.856072,-0.549297,2022.0,1
44.856094,4.829734,2020.0,2
44.85634,-0.652656,2022.0,4
44.856672,3.332827,2022.0,2
44.858068,2.309612,2021.0,4
44.858156,6.492316,2024.0,2
44.858348,1.893346,2021.0,2
44.85866,-0.544705,2024.0,5
44.8587405,5.976983,2020.0,2
44.8605428,-0.6341682,2023.0,5
44.86069,3.48785,2020.0,2
44.8613,4.93998,2020.0,2
44.862922,0.467285,2023.0,2
44.863328,1.041407,2024.0,4
44.863716,-0.574816,2019.0,3
44.863716,-0.574816,2020.0,1
44.864100110992,1.0418478251659,2024.0,5
44.86411,-0.55032,2023.0,21
44.864124,-0.574913,2019.0,8
44.8644,5.86115,2020.0,2
44.8649,4.864804,2024.0,18
44.86543,4.939949,2022.0,2
44.8655,4.8669,2022.0,8
44.8656319,-0.3045665,2022.0,5
44.865646,-0.515781,2024.0,10
44.86594,4.92192,2020.0,2
44.866026700000006,-0.5745869999999909,2021.0,1
44.86645,-0.597037,2022.0,4
44.8669843,-0.5142278,2024.0,2
44.8673,4.27483,2020.0,2
44.867476,-0.498058,2023.0,5
44.867684,-0.562121,2021.0,3
44.867974,-0.509556,2022.0,6
44.8680518,-1.0903127,2022.0,1
44.868186,-0.501219,2021.0,4
44.868338,6.721293,2020.0,2
44.8687,0.504811,2024.0,2
44.869812,-0.503364,2024.0,8
44.87,-0.44,2023.0,12
44.87023,-0.56501,2021.0,1
44.87023,-0.56501,2022.0,5
44.870544,3.253033,2020.0,10
44.870705238541,-0.4691800124073,2023.0,5
44.870922,1.803524,2021.0,2
44.870945,3.253025,2016.0,20
44.8715,5.0225,2020.0,2
44.87261,2.036896,2021.0,2
44.8736,-0.5063,2021.0,4
44.873687,-0.507336,2023.0,4
44.874,4.87871,2020.0,2
44.874414,-1.091401,2024.0,2
44.87445576668344,-0.4280574669989456,2024.0,3
44.87476787,-0.67021924,2022.0,12
44.8756,4.88401,2020.0,2
44.87587,1.21228,2023.0,2
44.876889,-0.673312,2022.0,4
44.877221,1.577311,2022.0,2
44.877413,1.232587,2023.0,2
44.879169,-0.06199,2020.0,2
44.87978562,-0.62478571,2021.0,1
44.8802841,-0.5118335,2024.0,1
44.880766,-0.628969,2022.0,5
44.88082,-0.691778,2021.0,2
44.881031,-0.688684,2023.0,7
44.88128484,6.62275452,2022.0,2
44.88252,-0.563612,2022.0,16
44.882555,-0.369699,2023.0,3
44.882801,-0.565578,2018.0,4
44.88308,6.62529,2023.0,2
44.88341,6.627502,2022.0,2
44.884911,-0.564974,2023.0,8
44.884911,-0.564974,2024.0,2
44.884943,-0.565012,2023.0,20
44.884943,-0.565012,2024.0,2
44.885045,-0.565738,2023.0,3
44.886257,0.60786,2022.0,2
44.887014,-0.696577,2023.0,2
44.88795,-0.59445,2024.0,14
44.887951,-0.594449,2024.0,14
44.888594,-0.560362,2024.0,6
44.89115445,-0.56583167,2022.0,10
44.893008,2.39536,2022.0,2
44.893476,0.914551,2022.0,3
44.8935227,4.8806816,2022.0,2
44.893874,-1.203651,2024.0,2
44.894145,3.849828,2021.0,2
44.89512,1.479855,2021.0,4
44.89537348,1.21423544,2021.0,2
44.8955,5.37037,2020.0,2
44.896271,-0.156992,2020.0,2
44.8977,4.64776,2020.0,2
44.897894,1.476743,2024.0,3
44.898205,-0.063501,2020.0,2
44.898702,4.882995,2023.0,2
44.8993,5.01835,2020.0,2
44.8994,5.09518,2020.0,2
44.899445,1.811558,2021.0,2
44.90018,4.88434,2024.0,14
44.90066,5.90845,2020.0,2
44.90070826,-0.22009762,2023.0,11
44.90092439,1.20262039,2021.0,2
44.901007,2.429779,2022.0,2
44.901527,6.645486,2022.0,3
44.901717876064,-0.49174027539368,2024.0,3
44.902036,4.883138,2022.0,5
44.902157,4.885882,2022.0,4
44.902334,4.868399,2024.0,14
44.9023341,4.8683995,2024.0,16
44.90233737,1.21177503,2024.0,5
44.902538,5.56859,2020.0,2
44.90258,1.21067,2024.0,3
44.903824,6.630075,2024.0,10
44.90396,4.15323,2020.0,2
44.904445,4.902889,2020.0,2
44.90588062,4.904638608,2020.0,2
44.9059,4.42441,2020.0,2
44.9062121,4.8826172,2023.0,3
44.9065,4.42219,2020.0,2
44.906766,4.879304,2022.0,6
44.9067672,4.87937608,2021.0,6
44.90681,4.87942,2021.0,6
44.906938,5.788957,2024.0,2
44.907212,5.671319,2020.0,2
44.908595,2.426131,2024.0,13
44.91079347,2.4260081,2024.0,2
44.910821,-0.226371,2022.0,2
44.911188,2.4443074,2024.0,3
44.911404,4.442376,2021.0,4
44.91209,-0.001139,2020.0,2
44.912186,4.913252,2023.0,6
44.912611,4.909796,2024.0,5
44.912803,-0.667722,2023.0,2
44.912803,-0.667722,2024.0,2
44.912921,1.653363,2021.0,2
44.913027,1.84161,2024.0,3
44.913923,-0.73691,2023.0,2
44.913949,2.44438,2023.0,4
44.91395,2.444381,2023.0,4
44.914112,-0.031379,2020.0,2
44.9144925,4.915309,2023.0,2
44.914662,6.672902,2020.0,2
44.9155285,5.6337565,2020.0,2
44.91557576,4.96534013,2020.0,2
44.91783,-0.47798,2021.0,3
44.91783,-0.47798,2022.0,3
44.917967,4.928417,2024.0,6
44.918706,4.935912,2023.0,3
44.91871527,2.46575939,2024.0,3
44.918953,4.878081,2015.0,8
44.9192423,4.8615036,2024.0,6
44.921034,-0.611974,2022.0,6
44.921741,4.935011,2021.0,13
44.921741,4.935011,2023.0,3
44.92182048,4.93268152,2022.0,1
44.921834,4.932681,2022.0,1
44.921834,4.932681,2023.0,4
44.922329,4.935003,2019.0,4
44.924076,-0.271769,2020.0,2
44.924358,1.843358,2021.0,4
44.92496883,4.88850835,2020.0,2
44.926007,-0.487664,2024.0,2
44.92745981345226,-0.4850325707844383,2024.0,6
44.92878135329,-0.24023943444708,2023.0,9
44.92895,4.883411,2020.0,2
44.929265,-0.496443,2024.0,2
44.92944338,4.88973581,2022.0,2
44.92995405,4.89629299,2022.0,2
44.93076715073785,0.1288420730115881,2023.0,4
44.93142339,6.725729527,2020.0,2
44.931448,4.885265,2020.0,2
44.932387,4.870804,2020.0,2
44.933541,4.903566,2020.0,2
44.933961,6.732183,2020.0,4
44.933961,6.732183,2021.0,1
44.93409421,6.72972968,2020.0,2
44.93416732,6.586367585,2020.0,2
44.934744,4.894544,2020.0,2
44.93486,4.894331,2022.0,2
44.935071,4.883509,2020.0,2
44.9355,5.02737,2020.0,2
44.935797,1.6067554,2021.0,4
44.9367114,4.8633709,2024.0,3
44.937155,4.899425,2024.0,6
44.9384706,4.8668887,2023.0,2
44.939882,1.01,2022.0,1
44.9402,4.908418,2023.0,8
44.940484,4.914084,2021.0,2
44.9407047,4.915663299999999,2024.0,6
44.941794,4.765732,2020.0,2
44.94409,4.83965,2020.0,2
44.94423,1.731682,2021.0,2
44.944289,-0.244976,2020.0,4
44.94441185,6.56418479,2020.0,2
44.944521,4.88637,2022.0,2
44.94463126200812,4.885961588378664,2024.0,6
44.94513,4.856624,2020.0,2
44.94614,-0.327441,2020.0,2
44.946232,4.893549,2020.0,2
44.946975,-0.244545,2020.0,4
44.94702125786,-0.2437177664051,2024.0,7
