code_geo,latitude,longitude,year,city_code,zip_code,DATE_ARRETE,NB_VP_RECHARGEABLES_EL,NB_VP_RECHARGEABLES_GAZ,NB_VP
32264,43.912944653,-0.099623743,2023,monclar,32150,2023-03-31,12,0,1029
32264,43.912944653,-0.099623743,2024,monclar,32150,2024-03-31,5,0,533
32265,43.523015304,0.340903966,2020,monclar sur losse,32300,2020-12-31,0,0,120
32265,43.523015304,0.340903966,2021,monclar sur losse,32300,2021-03-31,0,0,483
32265,43.523015304,0.340903966,2022,monclar sur losse,32300,2022-06-30,0,0,514
32265,43.523015304,0.340903966,2023,monclar sur losse,32300,2023-03-31,4,0,513
32265,43.523015304,0.340903966,2024,monclar sur losse,32300,2024-03-31,2,0,258
32266,43.452517278,0.651083096,2020,moncorneil grazan,32260,2020-12-31,0,0,155
32266,43.452517278,0.651083096,2021,moncorneil grazan,32260,2021-09-30,0,0,621
32266,43.452517278,0.651083096,2022,moncorneil grazan,32260,2022-06-30,0,0,653
32266,43.452517278,0.651083096,2023,moncorneil grazan,32260,2023-09-30,6,0,649
32266,43.452517278,0.651083096,2024,moncorneil grazan,32260,2024-03-31,8,0,321
32267,43.494571862,0.6397422610000001,2020,monferran plaves,32260,2020-12-31,1,0,140
32267,43.494571862,0.6397422610000001,2021,monferran plaves,32260,2021-03-31,4,0,565
32267,43.494571862,0.6397422610000001,2022,monferran plaves,32260,2022-09-30,4,0,557
32267,43.494571862,0.6397422610000001,2023,monferran plaves,32260,2023-03-31,8,0,537
32267,43.494571862,0.6397422610000001,2024,monferran plaves,32260,2024-06-30,4,0,260
32268,43.612953917,0.980894224,2020,monferran saves,32490,2020-12-31,7,0,826
32268,43.612953917,0.980894224,2021,monferran saves,32490,2021-09-30,39,0,3342
32268,43.612953917,0.980894224,2022,monferran saves,32490,2022-12-31,62,0,3361
32268,43.612953917,0.980894224,2023,monferran saves,32490,2023-03-31,83,0,3375
32268,43.612953917,0.980894224,2024,monferran saves,32490,2024-06-30,51,0,1665
32269,43.791625712,0.8255049760000001,2020,monfort,32120,2020-12-31,2,0,554
32269,43.791625712,0.8255049760000001,2021,monfort,32120,2021-03-31,9,0,2245
32269,43.791625712,0.8255049760000001,2022,monfort,32120,2022-03-31,16,0,2255
32269,43.791625712,0.8255049760000001,2023,monfort,32120,2023-03-31,24,0,2310
32269,43.791625712,0.8255049760000001,2024,monfort,32120,2024-03-31,16,0,1171
32270,43.501088754,0.8116125200000001,2020,mongausy,32220,2020-12-31,1,0,104
32270,43.501088754,0.8116125200000001,2021,mongausy,32220,2021-06-30,6,0,399
32270,43.501088754,0.8116125200000001,2022,mongausy,32220,2022-03-31,11,0,401
32270,43.501088754,0.8116125200000001,2023,mongausy,32220,2023-03-31,11,0,384
32270,43.501088754,0.8116125200000001,2024,mongausy,32220,2024-06-30,5,0,194
32271,43.853979719,-0.188714784,2020,monguilhem,32240,2020-12-31,0,0,369
32271,43.853979719,-0.188714784,2021,monguilhem,32240,2021-06-30,0,0,1488
32271,43.853979719,-0.188714784,2022,monguilhem,32240,2022-06-30,1,0,1528
32271,43.853979719,-0.188714784,2023,monguilhem,32240,2023-06-30,10,0,1555
32271,43.853979719,-0.188714784,2024,monguilhem,32240,2024-03-31,6,0,795
32272,43.348529647,0.5125232200000001,2020,monlaur bernet,32140,2020-12-31,0,0,200
32272,43.348529647,0.5125232200000001,2021,monlaur bernet,32140,2021-09-30,4,0,793
32272,43.348529647,0.5125232200000001,2022,monlaur bernet,32140,2022-12-31,4,0,803
32272,43.348529647,0.5125232200000001,2023,monlaur bernet,32140,2023-06-30,4,0,802
32272,43.348529647,0.5125232200000001,2024,monlaur bernet,32140,2024-03-31,2,0,410
32273,43.495779692,0.216668779,2020,monlezun,32230,2020-12-31,1,0,273
32273,43.495779692,0.216668779,2021,monlezun,32230,2021-03-31,4,0,1103
32273,43.495779692,0.216668779,2022,monlezun,32230,2022-06-30,4,0,1126
32273,43.495779692,0.216668779,2023,monlezun,32230,2023-06-30,4,0,1116
32273,43.495779692,0.216668779,2024,monlezun,32230,2024-03-31,2,0,572
32274,43.823727771,-0.146304944,2020,monlezun d armagnac,32240,2020-12-31,0,0,269
32274,43.823727771,-0.146304944,2021,monlezun d armagnac,32240,2021-12-31,1,0,1083
32274,43.823727771,-0.146304944,2022,monlezun d armagnac,32240,2022-03-31,4,0,1077
32274,43.823727771,-0.146304944,2023,monlezun d armagnac,32240,2023-06-30,9,0,1051
32274,43.823727771,-0.146304944,2024,monlezun d armagnac,32240,2024-06-30,6,0,541
32275,43.463665684,0.245574126,2020,monpardiac,32170,2020-12-31,0,0,38
32275,43.463665684,0.245574126,2021,monpardiac,32170,2021-03-31,0,0,158
32275,43.463665684,0.245574126,2022,monpardiac,32170,2022-09-30,0,0,173
32275,43.463665684,0.245574126,2023,monpardiac,32170,2023-09-30,0,0,174
32275,43.463665684,0.245574126,2024,monpardiac,32170,2024-03-31,0,0,82
32276,43.43532137,0.904509824,2020,montadet,32220,2020-12-31,0,0,92
32276,43.43532137,0.904509824,2021,montadet,32220,2021-06-30,2,0,369
32276,43.43532137,0.904509824,2022,montadet,32220,2022-03-31,4,0,367
32276,43.43532137,0.904509824,2023,montadet,32220,2023-06-30,6,0,367
32276,43.43532137,0.904509824,2024,montadet,32220,2024-03-31,3,0,181
32277,43.48729221,0.854646821,2020,montamat,32220,2020-12-31,0,0,128
32277,43.48729221,0.854646821,2021,montamat,32220,2021-03-31,0,0,515
32277,43.48729221,0.854646821,2022,montamat,32220,2022-06-30,9,0,525
32277,43.48729221,0.854646821,2023,montamat,32220,2023-03-31,16,0,516
32277,43.48729221,0.854646821,2024,montamat,32220,2024-06-30,12,0,271
32278,43.399349514,0.42172513,2020,montaut,32300,2020-12-31,1,0,136
32278,43.399349514,0.42172513,2021,montaut,32300,2021-06-30,7,0,526
32278,43.399349514,0.42172513,2022,montaut,32300,2022-09-30,8,0,517
32278,43.399349514,0.42172513,2023,montaut,32300,2023-06-30,11,0,528
32278,43.399349514,0.42172513,2024,montaut,32300,2024-03-31,6,0,265
32279,43.701753502,0.66597414,2020,montaut les creneaux,32810,2020-12-31,7,0,734
32279,43.701753502,0.66597414,2021,montaut les creneaux,32810,2021-03-31,30,0,2947
32279,43.701753502,0.66597414,2022,montaut les creneaux,32810,2022-09-30,39,0,2917
32279,43.701753502,0.66597414,2023,montaut les creneaux,32810,2023-09-30,69,0,2916
32279,43.701753502,0.66597414,2024,montaut les creneaux,32810,2024-03-31,47,0,1448
32280,43.332447864,0.5774733390000001,2020,mont d astarac,32140,2020-12-31,0,0,110
32280,43.332447864,0.5774733390000001,2021,mont d astarac,32140,2021-12-31,0,0,454
32280,43.332447864,0.5774733390000001,2022,mont d astarac,32140,2022-03-31,0,0,482
32280,43.332447864,0.5774733390000001,2023,mont d astarac,32140,2023-12-31,0,0,478
32280,43.332447864,0.5774733390000001,2024,mont d astarac,32140,2024-03-31,0,0,239
32281,43.387897017,0.37157825,2020,mont de marrast,32170,2020-12-31,0,0,132
32281,43.387897017,0.37157825,2021,mont de marrast,32170,2021-09-30,0,0,555
32281,43.387897017,0.37157825,2022,mont de marrast,32170,2022-03-31,0,0,564
32281,43.387897017,0.37157825,2023,mont de marrast,32170,2023-06-30,2,0,574
32281,43.387897017,0.37157825,2024,mont de marrast,32170,2024-03-31,3,0,297
32282,43.642061964,0.668836414,2020,montegut,32550,2020-12-31,1,0,569
32282,43.642061964,0.668836414,2021,montegut,32550,2021-06-30,8,0,2257
32282,43.642061964,0.668836414,2022,montegut,32550,2022-09-30,19,0,2241
32282,43.642061964,0.668836414,2023,montegut,32550,2023-09-30,36,0,2259
32282,43.642061964,0.668836414,2024,montegut,32550,2024-03-31,24,0,1140
32283,43.383439581,0.225457582,2020,montegut arros,32730,2020-12-31,0,0,361
32283,43.383439581,0.225457582,2021,montegut arros,32730,2021-03-31,0,0,1471
32283,43.383439581,0.225457582,2022,montegut arros,32730,2022-06-30,0,0,1486
32283,43.383439581,0.225457582,2023,montegut arros,32730,2023-06-30,0,0,1497
32283,43.383439581,0.225457582,2024,montegut arros,32730,2024-03-31,0,0,741
32284,43.437580484,0.959294103,2020,montegut saves,32220,2020-12-31,0,0,86
32284,43.437580484,0.959294103,2021,montegut saves,32220,2021-06-30,0,0,340
32284,43.437580484,0.959294103,2022,montegut saves,32220,2022-12-31,0,0,334
32284,43.437580484,0.959294103,2023,montegut saves,32220,2023-03-31,0,0,322
32284,43.437580484,0.959294103,2024,montegut saves,32220,2024-03-31,0,0,155
32285,43.577810558,0.33266731,2020,montesquiou,32320,2020-12-31,1,0,744
32285,43.577810558,0.33266731,2021,montesquiou,32320,2021-03-31,9,0,3032
32285,43.577810558,0.33266731,2022,montesquiou,32320,2022-06-30,12,0,3084
32285,43.577810558,0.33266731,2023,montesquiou,32320,2023-06-30,21,0,3154
32285,43.577810558,0.33266731,2024,montesquiou,32320,2024-03-31,12,0,1605
32286,43.793786027,0.628432469,2020,montestruc sur gers,32390,2020-12-31,3,0,772
32286,43.793786027,0.628432469,2021,montestruc sur gers,32390,2021-03-31,18,0,3133
32286,43.793786027,0.628432469,2022,montestruc sur gers,32390,2022-12-31,35,0,3182
32286,43.793786027,0.628432469,2023,montestruc sur gers,32390,2023-03-31,46,0,3235
32286,43.793786027,0.628432469,2024,montestruc sur gers,32390,2024-06-30,32,0,1626
32287,43.391924704,0.681063372,2020,monties,32420,2020-12-31,0,0,107
32287,43.391924704,0.681063372,2021,monties,32420,2021-09-30,0,0,438
32287,43.391924704,0.681063372,2022,monties,32420,2022-03-31,0,0,451
32287,43.391924704,0.681063372,2023,monties,32420,2023-03-31,0,0,460
32287,43.391924704,0.681063372,2024,monties,32420,2024-03-31,0,0,238
32288,43.588024216,0.856787798,2020,montiron,32200,2020-12-31,0,0,165
32288,43.588024216,0.856787798,2021,montiron,32200,2021-03-31,2,0,668
32288,43.588024216,0.856787798,2022,montiron,32200,2022-06-30,7,0,713
32288,43.588024216,0.856787798,2023,montiron,32200,2023-03-31,17,0,713
32288,43.588024216,0.856787798,2024,montiron,32200,2024-06-30,13,0,356
32289,43.389033879,0.976761062,2020,montpezat,32220,2020-12-31,1,0,290
32289,43.389033879,0.976761062,2021,montpezat,32220,2021-09-30,4,0,1161
32289,43.389033879,0.976761062,2022,montpezat,32220,2022-09-30,4,0,1204
32289,43.389033879,0.976761062,2023,montpezat,32220,2023-03-31,4,0,1228
32289,43.389033879,0.976761062,2024,montpezat,32220,2024-03-31,7,0,620
32290,43.951030423,0.199901667,2020,montreal,32250,2020-12-31,5,0,1372
32290,43.951030423,0.199901667,2021,montreal,32250,2021-06-30,25,0,5510
32290,43.951030423,0.199901667,2022,montreal,32250,2022-03-31,35,0,5585
32290,43.951030423,0.199901667,2023,montreal,32250,2023-09-30,71,0,5719
32290,43.951030423,0.199901667,2024,montreal,32250,2024-06-30,49,0,2867
32291,43.795848308,-0.151567911,2020,mormes,32240,2020-12-31,0,0,145
32291,43.795848308,-0.151567911,2021,mormes,32240,2021-03-31,0,0,578
32291,43.795848308,-0.151567911,2022,mormes,32240,2022-09-30,0,0,596
32291,43.795848308,-0.151567911,2023,mormes,32240,2023-03-31,0,0,604
32291,43.795848308,-0.151567911,2024,mormes,32240,2024-03-31,0,0,306
32292,43.899357166,0.306268906,2020,mouchan,32330,2020-12-31,0,0,477
32292,43.899357166,0.306268906,2021,mouchan,32330,2021-06-30,0,0,1970
32292,43.899357166,0.306268906,2022,mouchan,32330,2022-03-31,3,0,1986
32292,43.899357166,0.306268906,2023,mouchan,32330,2023-09-30,11,0,1986
32292,43.899357166,0.306268906,2024,mouchan,32330,2024-03-31,9,0,1006
32293,43.557652612,0.421434269,2020,mouches,32300,2020-12-31,0,0,109
32293,43.557652612,0.421434269,2021,mouches,32300,2021-06-30,0,0,437
32293,43.557652612,0.421434269,2022,mouches,32300,2022-09-30,0,0,453
32293,43.557652612,0.421434269,2023,mouches,32300,2023-09-30,0,0,473
32293,43.557652612,0.421434269,2024,mouches,32300,2024-06-30,0,0,237
32294,43.800544678,0.287744176,2020,mourede,32190,2020-12-31,0,0,94
32294,43.800544678,0.287744176,2021,mourede,32190,2021-03-31,0,0,384
32294,43.800544678,0.287744176,2022,mourede,32190,2022-03-31,0,0,378
32294,43.800544678,0.287744176,2023,mourede,32190,2023-03-31,0,0,371
32294,43.800544678,0.287744176,2024,mourede,32190,2024-06-30,0,0,190
32295,43.496314349,0.986850674,2020,nizas,32130,2020-12-31,1,0,176
32295,43.496314349,0.986850674,2021,nizas,32130,2021-03-31,7,0,709
32295,43.496314349,0.986850674,2022,nizas,32130,2022-12-31,8,0,720
32295,43.496314349,0.986850674,2023,nizas,32130,2023-09-30,8,0,750
32295,43.496314349,0.986850674,2024,nizas,32130,2024-06-30,5,0,392
32296,43.761327366,-0.030667017,2020,nogaro,32110,2020-12-31,12,0,2156
32296,43.761327366,-0.030667017,2021,nogaro,32110,2021-06-30,64,0,8814
32296,43.761327366,-0.030667017,2022,nogaro,32110,2022-03-31,85,0,8942
32296,43.761327366,-0.030667017,2023,nogaro,32110,2023-12-31,104,2,9087
32296,43.761327366,-0.030667017,2024,nogaro,32110,2024-03-31,71,2,4607
32297,43.532222075,0.936537308,2020,noilhan,32130,2020-12-31,1,0,448
32297,43.532222075,0.936537308,2021,noilhan,32130,2021-09-30,7,0,1811
32297,43.532222075,0.936537308,2022,noilhan,32130,2022-03-31,16,0,1842
32297,43.532222075,0.936537308,2023,noilhan,32130,2023-03-31,27,0,1882
32297,43.532222075,0.936537308,2024,noilhan,32130,2024-06-30,18,0,977
32298,43.690045494,0.717622407,2020,nougaroulet,32270,2020-12-31,4,0,399
32298,43.690045494,0.717622407,2021,nougaroulet,32270,2021-06-30,25,0,1620
32298,43.690045494,0.717622407,2022,nougaroulet,32270,2022-03-31,38,0,1645
32298,43.690045494,0.717622407,2023,nougaroulet,32270,2023-12-31,61,0,1663
32298,43.690045494,0.717622407,2024,nougaroulet,32270,2024-03-31,36,0,832
32299,43.804542549,0.161286026,2020,noulens,32800,2020-12-31,0,0,109
32299,43.804542549,0.161286026,2021,noulens,32800,2021-03-31,0,0,446
32299,43.804542549,0.161286026,2022,noulens,32800,2022-12-31,0,0,468
32299,43.804542549,0.161286026,2023,noulens,32800,2023-12-31,1,0,476
32299,43.804542549,0.161286026,2024,noulens,32800,2024-03-31,4,0,246
32300,43.546467504,0.6156377780000001,2020,orbessan,32260,2020-12-31,0,0,288
32300,43.546467504,0.6156377780000001,2021,orbessan,32260,2021-03-31,4,0,1169
32300,43.546467504,0.6156377780000001,2022,orbessan,32260,2022-06-30,22,0,1191
32300,43.546467504,0.6156377780000001,2023,orbessan,32260,2023-03-31,32,0,1201
32300,43.546467504,0.6156377780000001,2024,orbessan,32260,2024-06-30,23,0,619
32301,43.683766359,0.47712059,2020,ordan larroque,32350,2020-12-31,9,0,991
32301,43.683766359,0.47712059,2021,ordan larroque,32350,2021-03-31,57,0,3968
32301,43.683766359,0.47712059,2022,ordan larroque,32350,2022-06-30,80,0,3976
32301,43.683766359,0.47712059,2023,ordan larroque,32350,2023-06-30,112,0,4032
32301,43.683766359,0.47712059,2024,ordan larroque,32350,2024-06-30,69,0,2031
32302,43.512979092,0.597357047,2020,ornezan,32260,2020-12-31,2,0,282
32302,43.512979092,0.597357047,2021,ornezan,32260,2021-09-30,8,0,1148
32302,43.512979092,0.597357047,2022,ornezan,32260,2022-12-31,10,0,1141
32302,43.512979092,0.597357047,2023,ornezan,32260,2023-03-31,17,0,1156
32302,43.512979092,0.597357047,2024,ornezan,32260,2024-03-31,8,0,574
32303,43.503895412,0.266075275,2020,pallanne,32230,2020-12-31,0,0,66
32303,43.503895412,0.266075275,2021,pallanne,32230,2021-12-31,0,0,275
32303,43.503895412,0.266075275,2022,pallanne,32230,2022-09-30,0,0,286
32303,43.503895412,0.266075275,2023,pallanne,32230,2023-06-30,6,0,296
32303,43.503895412,0.266075275,2024,pallanne,32230,2024-03-31,4,0,148
32304,43.384535341,0.567987342,2020,panassac,32140,2020-12-31,1,0,317
32304,43.384535341,0.567987342,2021,panassac,32140,2021-03-31,8,0,1305
32304,43.384535341,0.567987342,2022,panassac,32140,2022-03-31,11,0,1350
32304,43.384535341,0.567987342,2023,panassac,32140,2023-09-30,8,0,1362
32304,43.384535341,0.567987342,2024,panassac,32140,2024-03-31,3,0,672
32305,43.827614659,-0.075870047,2020,panjas,32110,2020-12-31,3,0,497
32305,43.827614659,-0.075870047,2021,panjas,32110,2021-06-30,15,0,2005
32305,43.827614659,-0.075870047,2022,panjas,32110,2022-06-30,26,0,2025
32305,43.827614659,-0.075870047,2023,panjas,32110,2023-12-31,40,0,2111
32305,43.827614659,-0.075870047,2024,panjas,32110,2024-06-30,22,0,1084
32306,43.8840494,0.620970122,2020,pauilhac,32500,2020-12-31,5,0,638
32306,43.8840494,0.620970122,2021,pauilhac,32500,2021-03-31,25,0,2586
32306,43.8840494,0.620970122,2022,pauilhac,32500,2022-03-31,37,0,2619
32306,43.8840494,0.620970122,2023,pauilhac,32500,2023-03-31,49,0,2717
32306,43.8840494,0.620970122,2024,pauilhac,32500,2024-03-31,28,0,1350
32307,43.605491718,0.589203355,2020,pavie,32550,2020-12-31,17,0,2746
32307,43.605491718,0.589203355,2021,pavie,32550,2021-06-30,90,0,11110
32307,43.605491718,0.589203355,2022,pavie,32550,2022-06-30,160,0,11281
32307,43.605491718,0.589203355,2023,pavie,32550,2023-03-31,220,0,11506
32307,43.605491718,0.589203355,2024,pavie,32550,2024-03-31,142,0,5818
32308,43.460487466,1.026044795,2020,pebees,32130,2020-12-31,1,0,105
32308,43.460487466,1.026044795,2021,pebees,32130,2021-03-31,4,0,423
32308,43.460487466,1.026044795,2022,pebees,32130,2022-03-31,8,0,430
32308,43.460487466,1.026044795,2023,pebees,32130,2023-12-31,7,0,429
32308,43.460487466,1.026044795,2024,pebees,32130,2024-06-30,6,0,217
32309,43.478995076,0.7909017970000001,2020,pellefigue,32420,2020-12-31,1,0,137
32309,43.478995076,0.7909017970000001,2021,pellefigue,32420,2021-12-31,4,0,559
32309,43.478995076,0.7909017970000001,2022,pellefigue,32420,2022-03-31,6,0,566
32309,43.478995076,0.7909017970000001,2023,pellefigue,32420,2023-03-31,7,0,555
32309,43.478995076,0.7909017970000001,2024,pellefigue,32420,2024-03-31,6,0,276
32310,43.776360033,-0.139640566,2020,perchede,32460,2020-12-31,1,0,116
32310,43.776360033,-0.139640566,2021,perchede,32460,2021-12-31,7,0,471
32310,43.776360033,-0.139640566,2022,perchede,32460,2022-03-31,10,0,476
32310,43.776360033,-0.139640566,2023,perchede,32460,2023-09-30,11,0,492
32310,43.776360033,-0.139640566,2024,perchede,32460,2024-06-30,6,0,247
32311,44.055070259,0.5958330390000001,2020,pergain taillac,32700,2020-12-31,0,0,350
32311,44.055070259,0.5958330390000001,2021,pergain taillac,32700,2021-03-31,0,0,1438
32311,44.055070259,0.5958330390000001,2022,pergain taillac,32700,2022-06-30,5,0,1458
32311,44.055070259,0.5958330390000001,2023,pergain taillac,32700,2023-03-31,15,0,1473
32311,44.055070259,0.5958330390000001,2024,pergain taillac,32700,2024-03-31,10,0,738
32312,43.608593121,0.6649104290000001,2020,pessan,32550,2020-12-31,3,0,819
32312,43.608593121,0.6649104290000001,2021,pessan,32550,2021-09-30,21,0,3284
32312,43.608593121,0.6649104290000001,2022,pessan,32550,2022-09-30,30,0,3273
32312,43.608593121,0.6649104290000001,2023,pessan,32550,2023-09-30,42,0,3229
32312,43.608593121,0.6649104290000001,2024,pessan,32550,2024-03-31,24,0,1609
32313,43.857482073,0.8814784950000001,2020,pessoulens,32380,2020-12-31,2,0,143
32313,43.857482073,0.8814784950000001,2021,pessoulens,32380,2021-03-31,8,0,582
32313,43.857482073,0.8814784950000001,2022,pessoulens,32380,2022-03-31,8,0,584
32313,43.857482073,0.8814784950000001,2023,pessoulens,32380,2023-06-30,14,0,555
32313,43.857482073,0.8814784950000001,2024,pessoulens,32380,2024-03-31,11,0,280
32314,43.99627283,0.8100142140000001,2020,peyrecave,32340,2020-12-31,1,0,71
32314,43.99627283,0.8100142140000001,2021,peyrecave,32340,2021-03-31,4,0,275
32314,43.99627283,0.8100142140000001,2022,peyrecave,32340,2022-03-31,1,0,289
32314,43.99627283,0.8100142140000001,2023,peyrecave,32340,2023-03-31,0,0,286
32314,43.99627283,0.8100142140000001,2024,peyrecave,32340,2024-03-31,0,0,147
32315,43.630110529,0.222321449,2020,peyrusse grande,32320,2020-12-31,0,0,223
32315,43.630110529,0.222321449,2021,peyrusse grande,32320,2021-06-30,0,0,886
32315,43.630110529,0.222321449,2022,peyrusse grande,32320,2022-03-31,0,0,892
32315,43.630110529,0.222321449,2023,peyrusse grande,32320,2023-03-31,1,0,904
32315,43.630110529,0.222321449,2024,peyrusse grande,32320,2024-06-30,2,0,472
32316,43.738887316,0.557087346,2020,peyrusse massas,32360,2020-12-31,0,0,117
32316,43.738887316,0.557087346,2021,peyrusse massas,32360,2021-12-31,0,0,498
32316,43.738887316,0.557087346,2022,peyrusse massas,32360,2022-03-31,1,0,495
32316,43.738887316,0.557087346,2023,peyrusse massas,32360,2023-03-31,4,0,496
32316,43.738887316,0.557087346,2024,peyrusse massas,32360,2024-03-31,2,0,243
32317,43.627706834,0.175607688,2020,peyrusse vieille,32230,2020-12-31,0,0,73
32317,43.627706834,0.175607688,2021,peyrusse vieille,32230,2021-03-31,0,0,299
32317,43.627706834,0.175607688,2022,peyrusse vieille,32230,2022-09-30,1,0,304
32317,43.627706834,0.175607688,2023,peyrusse vieille,32230,2023-03-31,10,0,317
32317,43.627706834,0.175607688,2024,peyrusse vieille,32230,2024-03-31,6,0,157
32318,43.785795008,0.7088740480000001,2020,pis,32500,2020-12-31,0,0,126
32318,43.785795008,0.7088740480000001,2021,pis,32500,2021-06-30,0,0,507
32318,43.785795008,0.7088740480000001,2022,pis,32500,2022-03-31,0,0,523
32318,43.785795008,0.7088740480000001,2023,pis,32500,2023-09-30,0,0,517
32318,43.785795008,0.7088740480000001,2024,pis,32500,2024-03-31,2,0,267
32319,43.600692932,0.043912403,2020,plaisance,32160,2020-12-31,4,0,1613
32319,43.600692932,0.043912403,2021,plaisance,32160,2021-03-31,22,0,6699
32319,43.600692932,0.043912403,2022,plaisance,32160,2022-12-31,54,0,6832
32319,43.600692932,0.043912403,2023,plaisance,32160,2023-03-31,85,0,6953
32319,43.600692932,0.043912403,2024,plaisance,32160,2024-03-31,51,0,3541
32320,43.952735797,0.742121428,2020,plieux,32340,2020-12-31,1,0,189
32320,43.952735797,0.742121428,2021,plieux,32340,2021-06-30,6,0,757
32320,43.952735797,0.742121428,2022,plieux,32340,2022-03-31,4,0,786
32320,43.952735797,0.742121428,2023,plieux,32340,2023-03-31,7,0,785
32320,43.952735797,0.742121428,2024,plieux,32340,2024-06-30,4,0,386
32321,43.534407548,0.839538404,2020,polastron,32130,2020-12-31,3,0,268
32321,43.534407548,0.839538404,2021,polastron,32130,2021-09-30,22,0,1130
32321,43.534407548,0.839538404,2022,polastron,32130,2022-09-30,25,0,1124
32321,43.534407548,0.839538404,2023,polastron,32130,2023-06-30,28,0,1149
32321,43.534407548,0.839538404,2024,polastron,32130,2024-03-31,18,0,578
32322,43.51585221,1.003726128,2020,pompiac,32130,2020-12-31,2,0,248
32322,43.51585221,1.003726128,2021,pompiac,32130,2021-03-31,8,0,988
32322,43.51585221,1.003726128,2022,pompiac,32130,2022-09-30,16,0,998
32322,43.51585221,1.003726128,2023,pompiac,32130,2023-03-31,25,0,1025
32322,43.51585221,1.003726128,2024,pompiac,32130,2024-03-31,14,0,515
32323,43.458749782,0.370654729,2020,ponsampere,32300,2020-12-31,1,0,126
32323,43.458749782,0.370654729,2021,ponsampere,32300,2021-09-30,8,0,518
32323,43.458749782,0.370654729,2022,ponsampere,32300,2022-03-31,7,0,517
32323,43.458749782,0.370654729,2023,ponsampere,32300,2023-12-31,11,0,531
32323,43.458749782,0.370654729,2024,ponsampere,32300,2024-03-31,8,0,268
32324,43.350623829,0.479119175,2020,ponsan soubiran,32300,2020-12-31,0,0,136
32324,43.350623829,0.479119175,2021,ponsan soubiran,32300,2021-09-30,0,0,542
32324,43.350623829,0.479119175,2022,ponsan soubiran,32300,2022-12-31,0,0,543
32324,43.350623829,0.479119175,2023,ponsan soubiran,32300,2023-06-30,0,0,550
32324,43.350623829,0.479119175,2024,ponsan soubiran,32300,2024-03-31,0,0,282
32325,43.658803907,0.03634501,2020,pouydraguin,32290,2020-12-31,0,0,156
32325,43.658803907,0.03634501,2021,pouydraguin,32290,2021-03-31,0,0,630
32325,43.658803907,0.03634501,2022,pouydraguin,32290,2022-03-31,0,0,646
32325,43.658803907,0.03634501,2023,pouydraguin,32290,2023-06-30,0,0,686
32325,43.658803907,0.03634501,2024,pouydraguin,32290,2024-06-30,0,0,356
32326,43.5449844,0.302604208,2020,pouylebon,32320,2020-12-31,1,0,181
32326,43.5449844,0.302604208,2021,pouylebon,32320,2021-03-31,4,0,714
32326,43.5449844,0.302604208,2022,pouylebon,32320,2022-06-30,4,0,709
32326,43.5449844,0.302604208,2023,pouylebon,32320,2023-03-31,4,0,712
32326,43.5449844,0.302604208,2024,pouylebon,32320,2024-03-31,2,0,364
32327,43.465309879,0.6106512660000001,2020,pouy loubrin,32260,2020-12-31,0,0,106
32327,43.465309879,0.6106512660000001,2021,pouy loubrin,32260,2021-03-31,0,0,425
32327,43.465309879,0.6106512660000001,2022,pouy loubrin,32260,2022-06-30,0,0,442
32327,43.465309879,0.6106512660000001,2023,pouy loubrin,32260,2023-12-31,1,0,451
32327,43.465309879,0.6106512660000001,2024,pouy loubrin,32260,2024-06-30,4,0,228
32328,44.038694565,0.521483641,2020,pouy roquelaure,32480,2020-12-31,1,0,147
32328,44.038694565,0.521483641,2021,pouy roquelaure,32480,2021-03-31,4,0,587
32328,44.038694565,0.521483641,2022,pouy roquelaure,32480,2022-09-30,4,0,595
32328,44.038694565,0.521483641,2023,pouy roquelaure,32480,2023-06-30,10,0,626
32328,44.038694565,0.521483641,2024,pouy roquelaure,32480,2024-03-31,6,0,325
32329,43.793860614,0.57197064,2020,prechac,32390,2020-12-31,0,0,182
32329,43.793860614,0.57197064,2021,prechac,32390,2021-12-31,6,0,739
32329,43.793860614,0.57197064,2022,prechac,32390,2022-03-31,12,0,778
32329,43.793860614,0.57197064,2023,prechac,32390,2023-03-31,14,0,771
32329,43.793860614,0.57197064,2024,prechac,32390,2024-03-31,9,0,391
32330,43.601741435,0.000834815,2020,prechac sur adour,32160,2020-12-31,0,0,277
32330,43.601741435,0.000834815,2021,prechac sur adour,32160,2021-06-30,0,0,1127
32330,43.601741435,0.000834815,2022,prechac sur adour,32160,2022-09-30,0,0,1163
32330,43.601741435,0.000834815,2023,prechac sur adour,32160,2023-06-30,0,0,1195
32330,43.601741435,0.000834815,2024,prechac sur adour,32160,2024-03-31,0,0,594
32331,43.720878005,0.636500221,2020,preignan,32810,2020-12-31,7,0,1260
32331,43.720878005,0.636500221,2021,preignan,32810,2021-03-31,56,0,5072
32331,43.720878005,0.636500221,2022,preignan,32810,2022-06-30,111,0,5070
32331,43.720878005,0.636500221,2023,preignan,32810,2023-06-30,132,0,5111
32331,43.720878005,0.636500221,2024,preignan,32810,2024-03-31,75,0,2569
32332,43.727466083,0.26925262,2020,preneron,32190,2020-12-31,1,0,146
32332,43.727466083,0.26925262,2021,preneron,32190,2021-09-30,4,0,575
32332,43.727466083,0.26925262,2022,preneron,32190,2022-09-30,3,0,558
32332,43.727466083,0.26925262,2023,preneron,32190,2023-03-31,1,0,559
32332,43.727466083,0.26925262,2024,preneron,32190,2024-06-30,3,0,289
