code_geo,GEO_OBJECT,FREQ,type_population,annee,valeur_population
53180,COM,A,Population totale,2016,689
53200,COM,A,Population totale,2016,1173
53135,COM,A,Population municipale,2016,750
53115,COM,A,Population municipale,2016,311
52114,COM,A,Population comptée à part,2016,23
53101,COM,A,Population municipale,2016,829
52511,COM,A,Population totale,2016,59
57037,COM,A,Population comptée à part,2016,5
56162,COM,A,Population comptée à part,2016,691
55527,COM,A,Population municipale,2016,663
56230,COM,A,Population municipale,2016,467
55182,COM,A,Population municipale,2016,208
56234,COM,A,Population totale,2016,2107
55512,COM,A,Population totale,2016,297
55387,COM,A,Population municipale,2016,235
56203,COM,A,Population comptée à part,2016,12
55555,COM,A,Population totale,2016,34
55364,COM,A,Population comptée à part,2016,20
55302,COM,A,Population comptée à part,2016,28
59131,COM,A,Population municipale,2016,7888
58018,COM,A,Population comptée à part,2016,0
59186,COM,A,Population comptée à part,2016,1
59297,COM,A,Population comptée à part,2016,12
59323,COM,A,Population comptée à part,2016,27
58205,COM,A,Population comptée à part,2016,8
58271,COM,A,Population municipale,2016,192
59348,COM,A,Population totale,2016,1336
59096,COM,A,Population comptée à part,2016,39
58244,COM,A,Population comptée à part,2016,7
57765,COM,A,Population comptée à part,2016,20
59089,COM,A,Population comptée à part,2016,25
51081,COM,A,Population comptée à part,2016,5
51101,COM,A,Population comptée à part,2016,14
51595,COM,A,Population totale,2016,150
51156,COM,A,Population totale,2016,134
51060,COM,A,Population comptée à part,2016,2
51611,COM,A,Population totale,2016,300
51100,COM,A,Population municipale,2016,99
51387,COM,A,Population totale,2016,315
51103,COM,A,Population totale,2016,146
51263,COM,A,Population totale,2016,383
52059,COM,A,Population comptée à part,2016,0
51573,COM,A,Population totale,2016,10251
59420,COM,A,Population municipale,2016,61
60251,COM,A,Population municipale,2016,283
59456,COM,A,Population totale,2016,6229
59583,COM,A,Population totale,2016,467
59363,COM,A,Population comptée à part,2016,18
60061,COM,A,Population municipale,2016,94
59386,COM,A,Population totale,2016,10496
60131,COM,A,Population totale,2016,111
60136,COM,A,Population comptée à part,2016,27
60036,COM,A,Population municipale,2016,368
60027,COM,A,Population comptée à part,2016,13
60255,COM,A,Population comptée à part,2016,5
57149,COM,A,Population comptée à part,2016,4
57299,COM,A,Population comptée à part,2016,16
57065,COM,A,Population comptée à part,2016,6
57440,COM,A,Population comptée à part,2016,3
57412,COM,A,Population comptée à part,2016,60
57475,COM,A,Population totale,2016,552
57724,COM,A,Population totale,2016,3049
57486,COM,A,Population municipale,2016,122
57348,COM,A,Population totale,2016,779
57136,COM,A,Population municipale,2016,557
57161,COM,A,Population municipale,2016,138
57483,COM,A,Population comptée à part,2016,84
50016,COM,A,Population comptée à part,2016,2
50510,COM,A,Population comptée à part,2016,3
49113,COM,A,Population comptée à part,2016,10
50200,COM,A,Population municipale,2016,814
50169,COM,A,Population comptée à part,2016,1
50575,COM,A,Population municipale,2016,703
50321,COM,A,Population comptée à part,2016,21
50196,COM,A,Population totale,2016,508
49267,COM,A,Population comptée à part,2016,284
49326,COM,A,Population comptée à part,2016,19
50521,COM,A,Population totale,2016,153
50364,COM,A,Population totale,2016,698
53027,COM,A,Population comptée à part,2016,6
52315,COM,A,Population totale,2016,318
52173,COM,A,Population totale,2016,83
53273,COM,A,Population totale,2016,1157
53040,COM,A,Population totale,2016,658
52175,COM,A,Population comptée à part,2016,10
52140,COM,A,Population municipale,2016,723
52335,COM,A,Population totale,2016,131
52104,COM,A,Population comptée à part,2016,27
52288,COM,A,Population municipale,2016,121
52456,COM,A,Population municipale,2016,649
52246,COM,A,Population totale,2016,581
55446,COM,A,Population comptée à part,2016,0
55242,COM,A,Population municipale,2016,111
56065,COM,A,Population comptée à part,2016,24
56177,COM,A,Population comptée à part,2016,137
56113,COM,A,Population totale,2016,927
55241,COM,A,Population totale,2016,78
55264,COM,A,Population municipale,2016,295
56197,COM,A,Population totale,2016,2768
55541,COM,A,Population totale,2016,517
55523,COM,A,Population municipale,2016,175
56154,COM,A,Population totale,2016,1908
55415,COM,A,Population totale,2016,81
51444,COM,A,Population municipale,2016,495
51049,COM,A,Population comptée à part,2016,16
51289,COM,A,Population comptée à part,2016,8
51245,COM,A,Population totale,2016,575
51313,COM,A,Population totale,2016,334
51120,COM,A,Population municipale,2016,170
51519,COM,A,Population comptée à part,2016,2
52005,COM,A,Population totale,2016,37
51079,COM,A,Population totale,2016,961
51425,COM,A,Population comptée à part,2016,9
51016,COM,A,Population totale,2016,255
51099,COM,A,Population comptée à part,2016,4
59349,COM,A,Population municipale,2016,1899
59098,COM,A,Population municipale,2016,4833
58163,COM,A,Population municipale,2016,182
59046,COM,A,Population totale,2016,751
59031,COM,A,Population comptée à part,2016,4
59220,COM,A,Population comptée à part,2016,128
58110,COM,A,Population totale,2016,239
58248,COM,A,Population municipale,2016,216
58094,COM,A,Population comptée à part,2016,7
59260,COM,A,Population municipale,2016,4192
58173,COM,A,Population municipale,2016,161
59189,COM,A,Population totale,2016,1243
54395,COM,A,Population municipale,2016,104592
54191,COM,A,Population totale,2016,95
54523,COM,A,Population municipale,2016,465
54382,COM,A,Population municipale,2016,8602
54289,COM,A,Population municipale,2016,412
54095,COM,A,Population totale,2016,43
54137,COM,A,Population totale,2016,543
54160,COM,A,Population municipale,2016,376
54522,COM,A,Population totale,2016,143
54271,COM,A,Population municipale,2016,126
55089,COM,A,Population municipale,2016,88
54476,COM,A,Population comptée à part,2016,6
59617,COM,A,Population municipale,2016,637
60309,COM,A,Population comptée à part,2016,14
60074,COM,A,Population totale,2016,1228
59650,COM,A,Population comptée à part,2016,229
60245,COM,A,Population municipale,2016,2145
59418,COM,A,Population totale,2016,1653
59666,COM,A,Population comptée à part,2016,33
60023,COM,A,Population comptée à part,2016,9
60337,COM,A,Population totale,2016,666
59427,COM,A,Population municipale,2016,654
60318,COM,A,Population municipale,2016,664
59368,COM,A,Population comptée à part,2016,196
57056,COM,A,Population comptée à part,2016,5
57611,COM,A,Population municipale,2016,201
57421,COM,A,Population municipale,2016,149
57319,COM,A,Population municipale,2016,503
57609,COM,A,Population comptée à part,2016,0
57651,COM,A,Population totale,2016,682
57082,COM,A,Population comptée à part,2016,6
57580,COM,A,Population municipale,2016,189
57569,COM,A,Population municipale,2016,302
57512,COM,A,Population municipale,2016,705
57096,COM,A,Population municipale,2016,2495
57083,COM,A,Population municipale,2016,1166
52297,COM,A,Population totale,2016,268
52525,COM,A,Population comptée à part,2016,1
52067,COM,A,Population totale,2016,81
53066,COM,A,Population municipale,2016,1364
52297,COM,A,Population comptée à part,2016,10
52222,COM,A,Population municipale,2016,38
52425,COM,A,Population municipale,2016,200
52301,COM,A,Population totale,2016,57
52099,COM,A,Population totale,2016,823
52291,COM,A,Population municipale,2016,75
52352,COM,A,Population comptée à part,2016,0
52178,COM,A,Population municipale,2016,367
56001,COM,A,Population municipale,2016,3841
55443,COM,A,Population comptée à part,2016,6
55456,COM,A,Population totale,2016,274
56018,COM,A,Population comptée à part,2016,29
56108,COM,A,Population comptée à part,2016,20
57018,COM,A,Population comptée à part,2016,1
56106,COM,A,Population comptée à part,2016,19
55347,COM,A,Population municipale,2016,390
57015,COM,A,Population municipale,2016,586
55246,COM,A,Population comptée à part,2016,1
55225,COM,A,Population municipale,2016,155
55584,COM,A,Population comptée à part,2016,3
51421,COM,A,Population comptée à part,2016,3
51016,COM,A,Population comptée à part,2016,4
51250,COM,A,Population totale,2016,5592
51504,COM,A,Population municipale,2016,794
51343,COM,A,Population totale,2016,658
51395,COM,A,Population municipale,2016,103
51644,COM,A,Population comptée à part,2016,3
51204,COM,A,Population totale,2016,1470
51630,COM,A,Population municipale,2016,325
51052,COM,A,Population comptée à part,2016,4
51655,COM,A,Population municipale,2016,293
51253,COM,A,Population totale,2016,248
50099,COM,A,Population totale,2016,10737
50151,COM,A,Population municipale,2016,2169
49247,COM,A,Population comptée à part,2016,44
50378,COM,A,Population totale,2016,671
50074,COM,A,Population totale,2016,2268
49057,COM,A,Population municipale,2016,362
49028,COM,A,Population totale,2016,129
49015,COM,A,Population comptée à part,2016,367
50093,COM,A,Population comptée à part,2016,5
50549,COM,A,Population municipale,2016,361
49054,COM,A,Population totale,2016,2914
50484,COM,A,Population comptée à part,2016,396
59294,COM,A,Population comptée à part,2016,4
59299,COM,A,Population municipale,2016,18914
58011,COM,A,Population municipale,2016,291
59250,COM,A,Population totale,2016,2349
58081,COM,A,Population municipale,2016,344
59288,COM,A,Population municipale,2016,2268
59213,COM,A,Population comptée à part,2016,7
59217,COM,A,Population comptée à part,2016,7
59274,COM,A,Population comptée à part,2016,4
59104,COM,A,Population totale,2016,3268
58004,COM,A,Population comptée à part,2016,8
59281,COM,A,Population totale,2016,1315
60014,COM,A,Population municipale,2016,183
59508,COM,A,Population municipale,2016,13475
60215,COM,A,Population comptée à part,2016,14
60141,COM,A,Population totale,2016,11034
60100,COM,A,Population comptée à part,2016,0
59527,COM,A,Population comptée à part,2016,136
59446,COM,A,Population totale,2016,603
59560,COM,A,Population municipale,2016,12463
59364,COM,A,Population municipale,2016,828
59392,COM,A,Population totale,2016,29995
59399,COM,A,Population totale,2016,1054
60056,COM,A,Population comptée à part,2016,0
54513,COM,A,Population comptée à part,2016,9
55049,COM,A,Population municipale,2016,412
54205,COM,A,Population comptée à part,2016,30
54279,COM,A,Population municipale,2016,949
55083,COM,A,Population totale,2016,152
54125,COM,A,Population totale,2016,507
54225,COM,A,Population totale,2016,179
54382,COM,A,Population comptée à part,2016,122
54147,COM,A,Population comptée à part,2016,0
54217,COM,A,Population comptée à part,2016,2
54531,COM,A,Population municipale,2016,59
54110,COM,A,Population totale,2016,583
56077,COM,A,Population municipale,2016,960
55256,COM,A,Population totale,2016,149
55452,COM,A,Population municipale,2016,55
56198,COM,A,Population municipale,2016,1635
55268,COM,A,Population municipale,2016,720
55395,COM,A,Population comptée à part,2016,2
55560,COM,A,Population municipale,2016,132
56041,COM,A,Population municipale,2016,2945
56264,COM,A,Population totale,2016,415
55335,COM,A,Population municipale,2016,263
56128,COM,A,Population totale,2016,1535
56077,COM,A,Population totale,2016,976
51125,COM,A,Population comptée à part,2016,1
51184,COM,A,Population municipale,2016,392
51150,COM,A,Population totale,2016,81
51440,COM,A,Population totale,2016,1767
51032,COM,A,Population totale,2016,465
51236,COM,A,Population municipale,2016,142
51254,COM,A,Population totale,2016,235
51604,COM,A,Population municipale,2016,258
51619,COM,A,Population totale,2016,122
52055,COM,A,Population municipale,2016,111
51208,COM,A,Population municipale,2016,112
51133,COM,A,Population totale,2016,57
53001,COM,A,Population municipale,2016,1812
52161,COM,A,Population totale,2016,75
52326,COM,A,Population comptée à part,2016,1
53133,COM,A,Population comptée à part,2016,17
52141,COM,A,Population comptée à part,2016,6
52542,COM,A,Population comptée à part,2016,1
52276,COM,A,Population comptée à part,2016,10
54019,COM,A,Population municipale,2016,84
52254,COM,A,Population comptée à part,2016,2
52298,COM,A,Population municipale,2016,76
53069,COM,A,Population comptée à part,2016,7
52479,COM,A,Population comptée à part,2016,16
59067,COM,A,Population totale,2016,3790
59058,COM,A,Population municipale,2016,987
57765,COM,A,Population municipale,2016,1064
58283,COM,A,Population totale,2016,82
58133,COM,A,Population municipale,2016,73
58074,COM,A,Population municipale,2016,333
58226,COM,A,Population comptée à part,2016,2
58037,COM,A,Population comptée à part,2016,30
58070,COM,A,Population municipale,2016,61
58008,COM,A,Population comptée à part,2016,7
59026,COM,A,Population comptée à part,2016,26
58184,COM,A,Population municipale,2016,107
57281,COM,A,Population totale,2016,274
57102,COM,A,Population municipale,2016,3158
57087,COM,A,Population municipale,2016,244
57116,COM,A,Population comptée à part,2016,1
57666,COM,A,Population municipale,2016,6929
57102,COM,A,Population totale,2016,3195
57628,COM,A,Population comptée à part,2016,99
57234,COM,A,Population comptée à part,2016,7
57386,COM,A,Population comptée à part,2016,7
57534,COM,A,Population municipale,2016,1861
57550,COM,A,Population municipale,2016,2490
57324,COM,A,Population comptée à part,2016,23
50321,COM,A,Population totale,2016,536
50506,COM,A,Population municipale,2016,480
50332,COM,A,Population totale,2016,690
50535,COM,A,Population comptée à part,2016,32
50190,COM,A,Population municipale,2016,180
50214,COM,A,Population totale,2016,272
48153,COM,A,Population comptée à part,2016,5
50237,COM,A,Population municipale,2016,1366
49109,COM,A,Population comptée à part,2016,31
48161,COM,A,Population comptée à part,2016,2
50251,COM,A,Population municipale,2016,369
50082,COM,A,Population municipale,2016,5939
97361,COM,A,Population comptée à part,2022,5
97417,COM,A,Population municipale,2022,5093
97220,COM,A,Population totale,2022,11897
97207,COM,A,Population totale,2022,18076
97204,COM,A,Population comptée à part,2022,44
97407,COM,A,Population municipale,2022,33670
97216,COM,A,Population totale,2022,3036
97234,COM,A,Population comptée à part,2022,129
97227,COM,A,Population municipale,2022,9275
97224,COM,A,Population municipale,2022,16470
97301,COM,A,Population municipale,2022,1657
97221,COM,A,Population comptée à part,2022,215
59534,COM,A,Population totale,2016,841
60109,COM,A,Population totale,2016,266
60046,COM,A,Population municipale,2016,329
59466,COM,A,Population comptée à part,2016,96
59423,COM,A,Population municipale,2016,1219
59650,COM,A,Population municipale,2016,41341
59538,COM,A,Population totale,2016,484
59435,COM,A,Population totale,2016,2531
60170,COM,A,Population comptée à part,2016,38
59600,COM,A,Population municipale,2016,891
60283,COM,A,Population comptée à part,2016,0
59530,COM,A,Population totale,2016,378
54050,COM,A,Population totale,2016,65
54459,COM,A,Population comptée à part,2016,24
54161,COM,A,Population municipale,2016,289
54223,COM,A,Population totale,2016,215
54200,COM,A,Population totale,2016,155
54214,COM,A,Population comptée à part,2016,8
54312,COM,A,Population comptée à part,2016,11
54060,COM,A,Population totale,2016,1450
54557,COM,A,Population totale,2016,2335
54285,COM,A,Population totale,2016,61
54216,COM,A,Population comptée à part,2016,0
54139,COM,A,Population comptée à part,2016,2
59338,COM,A,Population totale,2016,691
58105,COM,A,Population totale,2016,331
58201,COM,A,Population comptée à part,2016,2
59185,COM,A,Population comptée à part,2016,16
58093,COM,A,Population totale,2016,132
59084,COM,A,Population totale,2016,2112
59294,COM,A,Population municipale,2016,325
59122,COM,A,Population municipale,2016,32668
59121,COM,A,Population municipale,2016,607
59009,COM,A,Population comptée à part,2016,727
58133,COM,A,Population totale,2016,76
59226,COM,A,Population totale,2016,1425
55511,COM,A,Population totale,2016,150
55168,COM,A,Population totale,2016,45
56173,COM,A,Population totale,2016,4500
55510,COM,A,Population comptée à part,2016,5
55255,COM,A,Population totale,2016,260
55338,COM,A,Population municipale,2016,173
55212,COM,A,Population municipale,2016,73
56247,COM,A,Population totale,2016,3678
57012,COM,A,Population comptée à part,2016,59
56093,COM,A,Population municipale,2016,722
57006,COM,A,Population municipale,2016,1007
56163,COM,A,Population totale,2016,1247
57376,COM,A,Population comptée à part,2016,6
57181,COM,A,Population comptée à part,2016,1
57575,COM,A,Population comptée à part,2016,15
57660,COM,A,Population totale,2016,12115
57502,COM,A,Population comptée à part,2016,9
57253,COM,A,Population comptée à part,2016,5
57316,COM,A,Population comptée à part,2016,14
57384,COM,A,Population municipale,2016,594
57062,COM,A,Population comptée à part,2016,14
57169,COM,A,Population totale,2016,507
57275,COM,A,Population totale,2016,928
57433,COM,A,Population totale,2016,11394
54008,COM,A,Population municipale,2016,474
54014,COM,A,Population comptée à part,2016,15
53269,COM,A,Population municipale,2016,592
52106,COM,A,Population totale,2016,138
53077,COM,A,Population municipale,2016,3098
53242,COM,A,Population comptée à part,2016,9
53225,COM,A,Population totale,2016,496
52142,COM,A,Population totale,2016,69
52140,COM,A,Population totale,2016,747
52227,COM,A,Population comptée à part,2016,6
52231,COM,A,Population municipale,2016,95
53180,COM,A,Population municipale,2016,661
52002,COM,A,Population totale,2016,18
51521,COM,A,Population comptée à part,2016,2
51570,COM,A,Population comptée à part,2016,2
51070,COM,A,Population comptée à part,2016,2
51390,COM,A,Population comptée à part,2016,13
51534,COM,A,Population totale,2016,200
51270,COM,A,Population municipale,2016,227
51073,COM,A,Population municipale,2016,206
51065,COM,A,Population comptée à part,2016,16
51359,COM,A,Population totale,2016,203
51032,COM,A,Population comptée à part,2016,8
51566,COM,A,Population totale,2016,291
59286,COM,A,Population totale,2016,15054
59127,COM,A,Population comptée à part,2016,3
58151,COM,A,Population totale,2016,3445
59130,COM,A,Population comptée à part,2016,26
58039,COM,A,Population totale,2016,257
58003,COM,A,Population municipale,2016,615
59309,COM,A,Population municipale,2016,4097
59259,COM,A,Population totale,2016,545
58072,COM,A,Population municipale,2016,576
59055,COM,A,Population totale,2016,545
59335,COM,A,Population comptée à part,2016,46
58066,COM,A,Population totale,2016,91
49160,COM,A,Population totale,2016,3033
50407,COM,A,Population municipale,2016,888
48185,COM,A,Population totale,2016,172
50215,COM,A,Population comptée à part,2016,94
50195,COM,A,Population comptée à part,2016,5
48168,COM,A,Population comptée à part,2016,5
50349,COM,A,Population comptée à part,2016,48
49038,COM,A,Population comptée à part,2016,4
48144,COM,A,Population totale,2016,288
50435,COM,A,Population municipale,2016,616
49100,COM,A,Population totale,2016,475
49240,COM,A,Population totale,2016,1066
57482,COM,A,Population comptée à part,2016,34
57086,COM,A,Population municipale,2016,250
57604,COM,A,Population totale,2016,617
57412,COM,A,Population totale,2016,4128
57172,COM,A,Population municipale,2016,270
57259,COM,A,Population municipale,2016,318
57379,COM,A,Population comptée à part,2016,5
57474,COM,A,Population totale,2016,5810
57140,COM,A,Population municipale,2016,603
57220,COM,A,Population totale,2016,120
57273,COM,A,Population comptée à part,2016,8
57046,COM,A,Population totale,2016,789
56258,COM,A,Population comptée à part,2016,46
55485,COM,A,Population municipale,2016,75
56011,COM,A,Population municipale,2016,1399
55180,COM,A,Population totale,2016,138
55516,COM,A,Population municipale,2016,583
57025,COM,A,Population municipale,2016,513
56124,COM,A,Population municipale,2016,2458
56161,COM,A,Population comptée à part,2016,79
55423,COM,A,Population comptée à part,2016,9
56089,COM,A,Population totale,2016,2192
56185,COM,A,Population municipale,2016,8571
55172,COM,A,Population municipale,2016,69
52468,COM,A,Population comptée à part,2016,3
52159,COM,A,Population totale,2016,25
53146,COM,A,Population totale,2016,1859
52545,COM,A,Population comptée à part,2016,2
52425,COM,A,Population comptée à part,2016,4
52448,COM,A,Population comptée à part,2016,734
54009,COM,A,Population municipale,2016,158
52069,COM,A,Population municipale,2016,144
53072,COM,A,Population comptée à part,2016,26
52431,COM,A,Population totale,2016,167
53139,COM,A,Population totale,2016,411
53126,COM,A,Population totale,2016,1128
59379,COM,A,Population comptée à part,2016,4
60320,COM,A,Population totale,2016,258
59567,COM,A,Population municipale,2016,404
60293,COM,A,Population totale,2016,370
60119,COM,A,Population comptée à part,2016,37
59468,COM,A,Population totale,2016,383
59419,COM,A,Population comptée à part,2016,15
60050,COM,A,Population comptée à part,2016,11
60333,COM,A,Population totale,2016,1661
60053,COM,A,Population comptée à part,2016,51
60130,COM,A,Population totale,2016,1102
59518,COM,A,Population comptée à part,2016,6
54129,COM,A,Population municipale,2016,1661
54310,COM,A,Population comptée à part,2016,0
54472,COM,A,Population municipale,2016,863
55037,COM,A,Population totale,2016,145
55046,COM,A,Population comptée à part,2016,4
54589,COM,A,Population comptée à part,2016,6
54063,COM,A,Population municipale,2016,183
54392,COM,A,Population totale,2016,300
54529,COM,A,Population municipale,2016,31
54219,COM,A,Population totale,2016,78
54125,COM,A,Population municipale,2016,498
54466,COM,A,Population municipale,2016,354
51231,COM,A,Population municipale,2016,622
51062,COM,A,Population totale,2016,105
51139,COM,A,Population totale,2016,337
51181,COM,A,Population totale,2016,370
51133,COM,A,Population comptée à part,2016,0
51365,COM,A,Population comptée à part,2016,20
51030,COM,A,Population comptée à part,2016,75
52037,COM,A,Population comptée à part,2016,3
51253,COM,A,Population comptée à part,2016,5
51232,COM,A,Population comptée à part,2016,12
51258,COM,A,Population comptée à part,2016,12
51097,COM,A,Population totale,2016,176
57344,COM,A,Population totale,2016,724
57413,COM,A,Population totale,2016,3775
57280,COM,A,Population comptée à part,2016,14
57206,COM,A,Population totale,2016,14155
57055,COM,A,Population comptée à part,2016,13
57086,COM,A,Population comptée à part,2016,6
57706,COM,A,Population totale,2016,597
57331,COM,A,Population municipale,2016,563
57270,COM,A,Population totale,2016,608
57219,COM,A,Population comptée à part,2016,6
57612,COM,A,Population totale,2016,237
57154,COM,A,Population totale,2016,672
50098,COM,A,Population municipale,2016,645
50060,COM,A,Population totale,2016,433
48131,COM,A,Population municipale,2016,136
49200,COM,A,Population comptée à part,2016,164
49359,COM,A,Population comptée à part,2016,16
49012,COM,A,Population totale,2016,378
50356,COM,A,Population comptée à part,2016,13
50463,COM,A,Population comptée à part,2016,9
50336,COM,A,Population municipale,2016,226
50365,COM,A,Population comptée à part,2016,11
48150,COM,A,Population comptée à part,2016,7
48148,COM,A,Population totale,2016,543
52160,COM,A,Population comptée à part,2016,2
52347,COM,A,Population comptée à part,2016,5
53027,COM,A,Population municipale,2016,184
53192,COM,A,Population municipale,2016,333
52526,COM,A,Population municipale,2016,89
52168,COM,A,Population comptée à part,2016,0
52444,COM,A,Population totale,2016,404
52093,COM,A,Population municipale,2016,2436
53269,COM,A,Population totale,2016,599
53098,COM,A,Population comptée à part,2016,6
52453,COM,A,Population comptée à part,2016,3
53011,COM,A,Population totale,2016,880
59254,COM,A,Population municipale,2016,884
58305,COM,A,Population totale,2016,134
59269,COM,A,Population totale,2016,1572
58200,COM,A,Population comptée à part,2016,2
59019,COM,A,Population comptée à part,2016,12
59183,COM,A,Population comptée à part,2016,1377
59253,COM,A,Population municipale,2016,7601
59064,COM,A,Population totale,2016,1236
59334,COM,A,Population totale,2016,1739
58221,COM,A,Population municipale,2016,154
58033,COM,A,Population municipale,2016,307
58075,COM,A,Population totale,2016,210
56259,COM,A,Population comptée à part,2016,23
55355,COM,A,Population municipale,2016,156
55181,COM,A,Population comptée à part,2016,72
56015,COM,A,Population municipale,2016,1843
55516,COM,A,Population totale,2016,592
55191,COM,A,Population municipale,2016,241
55433,COM,A,Population municipale,2016,368
55288,COM,A,Population municipale,2016,1449
55400,COM,A,Population municipale,2016,46
55463,COM,A,Population municipale,2016,4149
55535,COM,A,Population totale,2016,86
55341,COM,A,Population comptée à part,2016,2
60099,COM,A,Population municipale,2016,170
60295,COM,A,Population municipale,2016,454
59415,COM,A,Population municipale,2016,228
59645,COM,A,Population totale,2016,623
60185,COM,A,Population comptée à part,2016,11
60359,COM,A,Population comptée à part,2016,2
60280,COM,A,Population comptée à part,2016,4
60047,COM,A,Population comptée à part,2016,16
60166,COM,A,Population totale,2016,1089
60161,COM,A,Population totale,2016,78
59536,COM,A,Population comptée à part,2016,21
60025,COM,A,Population comptée à part,2016,41
54349,COM,A,Population totale,2016,168
54309,COM,A,Population municipale,2016,372
54525,COM,A,Population totale,2016,671
54069,COM,A,Population municipale,2016,411
54278,COM,A,Population comptée à part,2016,1
54551,COM,A,Population comptée à part,2016,2
54475,COM,A,Population municipale,2016,160
54178,COM,A,Population municipale,2016,182
55076,COM,A,Population totale,2016,173
54474,COM,A,Population comptée à part,2016,0
54369,COM,A,Population municipale,2016,624
54405,COM,A,Population totale,2016,523
57728,COM,A,Population totale,2016,256
57077,COM,A,Population municipale,2016,92
57535,COM,A,Population totale,2016,1551
57431,COM,A,Population totale,2016,392
57329,COM,A,Population totale,2016,444
57097,COM,A,Population comptée à part,2016,76
57426,COM,A,Population comptée à part,2016,9
57709,COM,A,Population comptée à part,2016,4
57337,COM,A,Population totale,2016,638
57582,COM,A,Population comptée à part,2016,41
57352,COM,A,Population municipale,2016,454
57533,COM,A,Population comptée à part,2016,22
51444,COM,A,Population comptée à part,2016,9
51440,COM,A,Population municipale,2016,1749
51500,COM,A,Population comptée à part,2016,0
51524,COM,A,Population municipale,2016,303
50628,COM,A,Population comptée à part,2016,3
51167,COM,A,Population municipale,2016,144
51008,COM,A,Population comptée à part,2016,13
51605,COM,A,Population municipale,2016,533
51240,COM,A,Population comptée à part,2016,1
51023,COM,A,Population comptée à part,2016,6
51225,COM,A,Population municipale,2016,303
51322,COM,A,Population municipale,2016,129
50411,COM,A,Population totale,2016,652
50454,COM,A,Population municipale,2016,431
50197,COM,A,Population totale,2016,2015
50221,COM,A,Population municipale,2016,62
48175,COM,A,Population totale,2016,185
50590,COM,A,Population totale,2016,393
50296,COM,A,Population municipale,2016,220
48146,COM,A,Population municipale,2016,971
50565,COM,A,Population municipale,2016,2808
50522,COM,A,Population comptée à part,2016,5
50158,COM,A,Population comptée à part,2016,15
50162,COM,A,Population municipale,2016,1520
59288,COM,A,Population comptée à part,2016,19
58294,COM,A,Population totale,2016,122
59238,COM,A,Population totale,2016,1684
58310,COM,A,Population totale,2016,50
59336,COM,A,Population municipale,2016,1369
59026,COM,A,Population totale,2016,1210
58214,COM,A,Population comptée à part,2016,57
58293,COM,A,Population municipale,2016,421
58211,COM,A,Population comptée à part,2016,2
59185,COM,A,Population municipale,2016,1942
59163,COM,A,Population totale,2016,21567
58049,COM,A,Population comptée à part,2016,1
53154,COM,A,Population comptée à part,2016,15
52335,COM,A,Population municipale,2016,128
52486,COM,A,Population comptée à part,2016,0
52230,COM,A,Population municipale,2016,297
53192,COM,A,Population comptée à part,2016,12
52173,COM,A,Population municipale,2016,79
53094,COM,A,Population totale,2016,2292
52495,COM,A,Population municipale,2016,80
53047,COM,A,Population municipale,2016,265
52499,COM,A,Population comptée à part,2016,1
52528,COM,A,Population municipale,2016,155
52517,COM,A,Population totale,2016,126
59468,COM,A,Population municipale,2016,379
59637,COM,A,Population municipale,2016,1288
59541,COM,A,Population comptée à part,2016,9
60258,COM,A,Population comptée à part,2016,6
60054,COM,A,Population municipale,2016,344
60105,COM,A,Population comptée à part,2016,13
59432,COM,A,Population municipale,2016,510
60095,COM,A,Population comptée à part,2016,7
59428,COM,A,Population municipale,2016,3807
59517,COM,A,Population comptée à part,2016,17
59443,COM,A,Population comptée à part,2016,6
60004,COM,A,Population municipale,2016,400
55060,COM,A,Population comptée à part,2016,13
54053,COM,A,Population totale,2016,157
54546,COM,A,Population comptée à part,2016,10
55075,COM,A,Population municipale,2016,166
54367,COM,A,Population municipale,2016,2251
55119,COM,A,Population comptée à part,2016,4
54378,COM,A,Population totale,2016,500
54305,COM,A,Population comptée à part,2016,68
54245,COM,A,Population totale,2016,56
55054,COM,A,Population comptée à part,2016,5
54511,COM,A,Population municipale,2016,126
54206,COM,A,Population comptée à part,2016,6
57284,COM,A,Population municipale,2016,109
57469,COM,A,Population municipale,2016,593
57173,COM,A,Population municipale,2016,107
57692,COM,A,Population totale,2016,81
57246,COM,A,Population totale,2016,224
57570,COM,A,Population totale,2016,446
57284,COM,A,Population comptée à part,2016,5
57298,COM,A,Population comptée à part,2016,9
57516,COM,A,Population municipale,2016,347
57229,COM,A,Population comptée à part,2016,4
57736,COM,A,Population totale,2016,600
57627,COM,A,Population municipale,2016,296
55145,COM,A,Population totale,2016,711
55445,COM,A,Population municipale,2016,197
55232,COM,A,Population municipale,2016,118
55554,COM,A,Population comptée à part,2016,15
56260,COM,A,Population comptée à part,2016,2355
55166,COM,A,Population municipale,2016,1294
55253,COM,A,Population municipale,2016,756
55357,COM,A,Population comptée à part,2016,3
55327,COM,A,Population municipale,2016,268
56056,COM,A,Population totale,2016,174
56032,COM,A,Population comptée à part,2016,58
55179,COM,A,Population comptée à part,2016,3
50177,COM,A,Population totale,2016,380
49055,COM,A,Population municipale,2016,2214
50216,COM,A,Population municipale,2016,793
50395,COM,A,Population municipale,2016,254
50025,COM,A,Population totale,2016,10813
50158,COM,A,Population municipale,2016,284
50423,COM,A,Population municipale,2016,206
50227,COM,A,Population totale,2016,313
50142,COM,A,Population municipale,2016,1027
50169,COM,A,Population totale,2016,101
