objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;zD;prF;depPrF;concessionPrF;absF;cumulF;zF;cote;voie;accrochage;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL;latitudeD;longitudeD;latitudeF;longitudeF
Sapn_54;01/01/2019;A0813;3840;0;14;C;0;0;0;3;14;C;840;3840;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3410.0;12,79;49.16814679180298;-0.24442711404958764;49.1366130047172;-0.23146239739810615
CONTINUITE_163;01/01/2019;A0837;380;1;17;C;-140;0;0;1;17;C;240;380;0;I;0;ACCROCHE;;;;;;45.969631414774554;-0.9839158376818887;45.9674844036864;-0.9796893925746524
Asf_171;01/01/2019;A0837;1760;1;17;C;240;380;0;3;17;C;0;2140;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;19514.0;8,14;45.9674844036864;-0.9796893925746524;45.96194541118833;-0.9584611212955265
Asf_172;01/01/2019;A0837;5906;3;17;C;0;2140;0;8;17;C;906;8046;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;15869.0;9,67;45.96194541118833;-0.9584611212955265;45.95704700536859;-0.8841988832628942
Asf_173;01/01/2019;A0837;2004;8;17;C;906;8046;0;10;17;C;910;10050;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;10455.0;9,92;45.95704700536859;-0.8841988832628942;45.9565239644727;-0.8604854276617736
Asf_174;01/01/2019;A0837;26430;10;17;C;910;10050;0;37;17;C;340;36480;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;10455.0;9,92;45.9565239644727;-0.8604854276617736;45.781484438699216;-0.6679106516896928
TMJ19_883;01/01/2019;A0844;1935;35;44;N;0;0;0;36;44;N;940;1935;0;I;0;ACCROCHE;0.0;;;;;47.26182069748967;-1.6122918210853854;47.265624342531744;-1.5876076442959228
CONTINUITE_164;01/01/2019;BPNL;7715;34;69;N;-603;0;0;41;69;N;121;7715;0;I;0;ACCROCHE;;;;;;45.76910597089889;4.785019459308003;45.78914921651743;4.866352495109888
TMJ19_884;01/01/2019;N0001;760;10;95;N;0;0;0;11;95;N;130;760;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;23945.0;63;49.06097223696388;2.3311601517272402;49.06748320182625;2.327970875440062
TMJ19_885;01/01/2019;N0001;2270;11;95;N;130;760;0;13;95;N;400;3030;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;23945.0;63;49.06748320182625;2.327970875440062;49.08529352744745;2.3129468676223746
TMJ19_886;01/01/2019;N0001;1;13;95;N;400;3030;0;13;95;N;401;3031;0;I;0;ACCROCHE;0.0;;;;;49.08529352744745;2.3129468676223746;49.085301675564516;2.3129408732124292
TMJ19_889;01/01/2019;N0001;3981;28;80;N;0;6994;0;31;80;N;800;10975;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.927073870191634;2.30499937078922;49.93257545164394;2.2534809738096486
TMJ19_890;01/01/2019;N0001;72;31;80;N;800;10975;0;31;80;N;872;11047;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.93257545164394;2.2534809738096486;49.93293661269658;2.2526334204097425
TMJ19_891;01/01/2019;N0001;60;31;80;N;872;11047;0;31;80;N;932;11107;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.93293661269658;2.2526334204097425;49.93323275465178;2.2519222236963357
TMJ19_892;01/01/2019;N0001;854;31;80;N;932;11107;0;32;80;N;780;11961;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.93323275465178;2.2519222236963357;49.935902313634955;2.243626784406075
TMJ19_893;01/01/2019;N0001;3358;46;62;N;0;11961;0;50;62;N;116;15319;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.69662090147804;1.61174535688754;50.71854445193774;1.5933160473071328
TMJ19_894;01/01/2019;N0001;684;50;62;N;116;15319;0;50;62;N;800;16003;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.71854445193774;1.5933160473071328;50.72318192358936;1.5880229636448602
TMJ19_895;01/01/2019;N0001;59;50;62;N;800;16003;0;50;62;N;859;16062;0;I;0;ACCROCHE;0.0;;;;;50.72318192358936;1.5880229636448602;50.72315001534272;1.5873784618645925
TMJ19_897;01/01/2019;N0002;5242;0;77;N;0;998;0;5;77;N;232;6240;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;60590.0;129;48.9736741795552;2.578545242387525;49.000451202023804;2.6374193876685763
TMJ19_898;01/01/2019;N0002;8959;5;77;N;232;6240;0;14;77;N;250;15199;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;45600.0;131;49.000451202023804;2.6374193876685763;49.06538694924539;2.7088099960056087
TMJ19_899;01/01/2019;N0002;1709;14;77;N;250;15199;0;15;77;N;960;16908;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;39690.0;135;49.06538694924539;2.7088099960056087;49.07696803472504;2.7240099117695853
TMJ19_900;01/01/2019;N0002;37;15;77;N;960;16908;0;0;60;N;0;16945;0;I;0;ACCROCHE;0.0;;;;;49.07696803472504;2.7240099117695853;49.07721766955672;2.72433789027868
TMJ19_903;01/01/2019;N0002;30;2;60;N;670;19580;0;2;60;N;700;19610;0;I;0;ACCROCHE;0.0;;;;;49.09871282827619;2.739246546639565;49.0989780801084;2.7395420689097145
TMJ19_904;01/01/2019;N0002;7373;2;60;N;700;19610;0;9;60;N;941;26983;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.0989780801084;2.7395420689097145;49.14581420437657;2.805978626788106
TMJ19_905;01/01/2019;N0002;1729;9;60;N;941;26983;0;11;60;N;575;28712;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.14581420437657;2.805978626788106;49.149501722011976;2.828261375619367
TMJ19_906;01/01/2019;N0002;447;11;60;N;575;28712;0;11;60;N;1022;29159;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.149501722011976;2.828261375619367;49.15179882853952;2.833362053165993
TMJ19_907;01/01/2019;N0002;2408;11;60;N;1022;29159;0;14;60;N;391;31567;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.15179882853952;2.833362053165993;49.164871009260835;2.859626194412858
TMJ19_908;01/01/2019;N0002;278,8;14;60;N;391;31567;0;14;60;N;669,8;31845,8;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.164871009260835;2.859626194412858;49.16639572187567;2.8626664560882307
TMJ19_909;01/01/2019;N0002;2314,2;14;60;N;669,8;31845,8;0;16;60;N;984;34160;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.16639572187567;2.8626664560882307;49.17978379051125;2.8869971909004497
TMJ19_910;01/01/2019;N0002;248;16;60;N;984;34160;0;17;60;N;232;34408;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.17978379051125;2.8869971909004497;49.18131805299168;2.8894658528843395
TMJ19_911;01/01/2019;N0002;1479;17;60;N;232;34408;0;18;60;N;710;35887;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.18131805299168;2.8894658528843395;49.18987217144021;2.9049853517394095
TMJ19_912;01/01/2019;N0002;464,9;18;60;N;710;35887;0;19;60;N;184,9;36351,9;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.18987217144021;2.9049853517394095;49.192396145069544;2.9100525449593433
TMJ19_913;01/01/2019;N0002;2062,1;19;60;N;184,9;36351,9;0;21;60;N;262;38414;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.192396145069544;2.9100525449593433;49.20369891496291;2.931536818677301
TMJ19_914;01/01/2019;N0002;863;21;60;N;262;38414;0;22;60;N;151;39277;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.20369891496291;2.931536818677301;49.20866182865952;2.9407968509701163
TMJ19_915;01/01/2019;N0002;5371;22;60;N;151;39277;0;27;60;N;485;44648;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.20866182865952;2.9407968509701163;49.23695466531181;2.9993968810057137
TMJ19_916;01/01/2019;N0002;205;27;60;N;485;44648;0;27;60;N;690;44853;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.23695466531181;2.9993968810057137;49.23737726355963;3.0021631733538974
TMJ19_917;01/01/2019;N0002;195;27;60;N;690;44853;0;27;60;N;885;45048;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.23737726355963;3.0021631733538974;49.23775026879632;3.00480415766091
TMJ19_918;01/01/2019;N0002;1364;27;60;N;885;45048;0;29;60;N;255;46412;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.23775026879632;3.00480415766091;49.24007501148237;3.0226123550681874
TMJ19_919;01/01/2019;N0002;849;29;60;N;255;46412;0;0;2;N;0;47261;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.24007501148237;3.0226123550681874;49.24192142825467;3.0338222586243266
TMJ19_920;01/01/2019;N0002;1297,8;0;2;N;0;47261;0;1;2;N;289,8;48558,8;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.24192142825467;3.0338222586243266;49.24843117109409;3.0467049320404707
TMJ19_921;01/01/2019;N0002;3183,2;1;2;N;289,8;48558,8;0;4;2;N;464;51742;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.24843117109409;3.0467049320404707;49.26392550788102;3.0818587651428055
TMJ19_922;01/01/2019;N0002;1398;4;2;N;464;51742;0;5;2;N;873;53140;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.26392550788102;3.0818587651428055;49.26612315310016;3.1002792416097504
TMJ19_923;01/01/2019;N0002;235;5;2;N;873;53140;0;6;2;N;107;53375;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.26612315310016;3.1002792416097504;49.26615640718055;3.103482330105681
TMJ19_924;01/01/2019;N0002;1959;6;2;N;107;53375;0;8;2;N;0;55334;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.26615640718055;3.103482330105681;49.26617891263083;3.130271196827751
TMJ19_925;01/01/2019;N0002;104;8;2;N;0;55334;0;8;2;N;104;55438;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.26617891263083;3.130271196827751;49.2664360597067;3.131722328927695
TMJ19_926;01/01/2019;N0002;21;8;2;N;104;55438;0;8;2;N;125;55459;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.2664360597067;3.131722328927695;49.26650883635236;3.132005358505844
TMJ19_927;01/01/2019;N0002;3100;8;2;N;125;55459;0;11;2;N;238;58559;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.26650883635236;3.132005358505844;49.28480107027516;3.1638610108423775
TMJ19_928;01/01/2019;N0002;868,9;11;2;N;238;58559;0;12;2;N;106,9;59427,9;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.28480107027516;3.1638610108423775;49.29051840525599;3.1719816851703433
TMJ19_929;01/01/2019;N0002;3023,1;12;2;N;106,9;59427,9;0;15;2;N;147;62451;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.29051840525599;3.1719816851703433;49.30196731197209;3.208541433588518
TMJ19_930;01/01/2019;N0002;1016,9;15;2;N;147;62451;0;16;2;N;154,9;63467,9;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.30196731197209;3.208541433588518;49.30603003962254;3.2207304370550665
TMJ19_931;01/01/2019;N0002;3757,1;16;2;N;154,9;63467,9;0;19;2;N;911;67225;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.30603003962254;3.2207304370550665;49.33076029389204;3.2557094792888694
TMJ19_932;01/01/2019;N0002;857,3;19;2;N;911;67225;0;20;2;N;769,3;68082,3;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.33076029389204;3.2557094792888694;49.33665174295374;3.263361390836389
TMJ19_933;01/01/2019;N0002;492,7;20;2;N;769,3;68082,3;0;21;2;N;266;68575;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.33665174295374;3.263361390836389;49.33998359852122;3.2678675829467574
TMJ19_934;01/01/2019;N0002;846,9;21;2;N;266;68575;0;22;2;N;124,9;69421,9;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.33998359852122;3.2678675829467574;49.34576668699519;3.275493885014889
TMJ19_935;01/01/2019;N0002;467,1;22;2;N;124,9;69421,9;0;22;2;N;592;69889;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.34576668699519;3.275493885014889;49.34955600139344;3.2782685641538247
TMJ19_936;01/01/2019;N0002;823,6;22;2;N;592;69889;0;23;2;N;385,6;70712,6;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.34955600139344;3.2782685641538247;49.356330492247736;3.28275691750061
TMJ19_937;01/01/2019;N0002;484,4;23;2;N;385,6;70712,6;0;23;2;N;870;71197;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.356330492247736;3.28275691750061;49.35967603541788;3.2870355137740637
TMJ19_938;01/01/2019;N0002;1903,3;23;2;N;870;71197;0;25;2;N;782,3;73100,3;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.35967603541788;3.2870355137740637;49.36627999293712;3.3098070153206605
TMJ19_939;01/01/2019;N0002;49,7;25;2;N;782,3;73100,3;0;25;2;N;832;73150;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.36627999293712;3.3098070153206605;49.366007488361994;3.3103190340006994
TMJ19_940;01/01/2019;N0002;180,1;25;2;N;832;73150;0;25;2;N;1012,1;73330,1;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.366007488361994;3.3103190340006994;49.364825549196134;3.3118923543993177
TMJ19_941;01/01/2019;N0002;282,8;25;2;N;1012,1;73330,1;0;26;2;N;5,9;73612,9;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.364825549196134;3.3118923543993177;49.36267621891318;3.314017248466062
TMJ19_942;01/01/2019;N0002;3708,1;26;2;N;5,9;73612,9;0;28;2;N;1144;77321;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.36267621891318;3.314017248466062;49.36981080985158;3.358215562776547
TMJ19_943;01/01/2019;N0002;707;28;2;N;1144;77321;0;29;2;N;563;78028;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.36981080985158;3.358215562776547;49.374916122274364;3.364212247472683
TMJ19_944;01/01/2019;N0002;137;29;2;N;563;78028;0;29;2;N;700;78165;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.374916122274364;3.364212247472683;49.37592196277176;3.365343641615953
TMJ19_945;01/01/2019;N0002;1566;29;2;N;700;78165;0;30;2;N;980;79731;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.37592196277176;3.365343641615953;49.38826388137989;3.3749919985786434
TMJ19_946;01/01/2019;N0002;500;30;2;N;980;79731;0;31;2;N;190;80231;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.38826388137989;3.3749919985786434;49.39256851679428;3.373712485060514
TMJ19_947;01/01/2019;N0002;270;31;2;N;190;80231;0;31;2;N;460;80501;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.39256851679428;3.373712485060514;49.39453703393397;3.3718374854591424
TMJ19_948;01/01/2019;N0002;150;31;2;N;460;80501;0;31;2;N;610;80651;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.39453703393397;3.3718374854591424;49.39558692221508;3.3706861887076762
TMJ19_949;01/01/2019;N0002;409;31;2;N;610;80651;0;31;2;N;1019;81060;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.39558692221508;3.3706861887076762;49.398938669281364;3.367852113340915
TMJ19_950;01/01/2019;N0002;864;31;2;N;1019;81060;0;32;2;N;760;81924;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.398938669281364;3.367852113340915;49.40659795741784;3.3680740155668523
TMJ19_951;01/01/2019;N0002;840;32;2;N;760;81924;0;33;2;N;520;82764;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.40659795741784;3.3680740155668523;49.41001064916463;3.3778811014700754
TMJ19_952;01/01/2019;N0002;712;33;2;N;520;82764;0;34;2;N;60;83476;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.41001064916463;3.3778811014700754;49.41330166833278;3.386275134073917
TMJ19_953;01/01/2019;N0002;1424;34;2;N;60;83476;0;35;2;N;470;84900;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.41330166833278;3.386275134073917;49.420726330169174;3.4020803011881844
TMJ19_954;01/01/2019;N0002;440,1;35;2;N;470;84900;0;35;2;N;910,1;85340,1;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.420726330169174;3.4020803011881844;49.422539668829536;3.4075509719941044
TMJ19_955;01/01/2019;N0002;20002,9;35;2;N;910,1;85340,1;0;56;2;N;167;105343;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.422539668829536;3.4075509719941044;49.5382084581126;3.5937355060313916
TMJ19_956;01/01/2019;N0002;773;56;2;N;167;105343;0;56;2;N;940;106116;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.5382084581126;3.5937355060313916;49.54440627127198;3.598504735794791
TMJ19_957;01/01/2019;N0002;365;56;2;N;940;106116;0;57;2;N;310;106481;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.54440627127198;3.598504735794791;49.54738354418521;3.6008162596908635
TMJ19_958;01/01/2019;N0002;36;57;2;N;310;106481;0;57;2;N;346;106517;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.54738354418521;3.6008162596908635;49.547639184339815;3.6011158035966524
TMJ19_959;01/01/2019;N0002;69;57;2;N;346;106517;0;57;2;N;415;106586;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.547639184339815;3.6011158035966524;49.54760522347242;3.602002030010914
TMJ19_960;01/01/2019;N0002;1272;57;2;N;415;106586;0;58;2;N;736;107858;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.54760522347242;3.602002030010914;49.54848134545317;3.618064907047136
TMJ19_961;01/01/2019;N0002;833;58;2;N;736;107858;0;59;2;N;666;108691;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.54848134545317;3.618064907047136;49.553271472021294;3.6269208412126277
TMJ19_962;01/01/2019;N0002;414;59;2;N;666;108691;0;60;2;N;175;109105;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.553271472021294;3.6269208412126277;49.5556727894133;3.6312994292988074
TMJ19_963;01/01/2019;N0002;945;60;2;N;175;109105;0;61;2;N;215;110050;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.5556727894133;3.6312994292988074;49.56113021684199;3.641310837534661
TMJ19_964;01/01/2019;N0002;1420;61;2;N;215;110050;0;62;2;N;732;111470;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.56113021684199;3.641310837534661;49.565597819163386;3.65880832531525
TMJ19_965;01/01/2019;N0002;1677;62;2;N;732;111470;0;64;2;N;629;113147;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.565597819163386;3.65880832531525;49.58085182604558;3.6588339199952578
TMJ19_966;01/01/2019;N0002;65;64;2;N;629;113147;0;64;2;N;694;113212;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.58085182604558;3.6588339199952578;49.58134512203163;3.658799891060993
TMJ19_967;01/01/2019;N0002;1232;64;2;N;694;113212;0;66;2;N;100;114444;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.58134512203163;3.658799891060993;49.59237013027824;3.6592899132988426
TMJ19_968;01/01/2019;N0002;176;66;2;N;100;114444;0;66;2;N;276;114620;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.59237013027824;3.6592899132988426;49.59393513527538;3.659595779050957
TMJ19_969;01/01/2019;N0002;67;66;2;N;276;114620;0;66;2;N;343;114687;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.59393513527538;3.659595779050957;49.594445164308894;3.6596399378731816
TMJ19_970;01/01/2019;N0002;15;66;2;N;343;114687;0;66;2;N;358;114702;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.594445164308894;3.6596399378731816;49.59457955664857;3.6596325404192904
TMJ19_971;01/01/2019;N0002;225;66;2;N;358;114702;0;66;2;N;583;114927;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.59457955664857;3.6596325404192904;49.59658800088435;3.659948002873368
TMJ19_972;01/01/2019;N0002;25;66;2;N;583;114927;0;66;2;N;608;114952;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;49.59658800088435;3.659948002873368;49.59680939697827;3.660004493832086
TMJ19_973;01/01/2019;N0002;1181;66;2;N;608;114952;0;67;2;N;880;116133;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.59680939697827;3.660004493832086;49.60678735347512;3.665517928003217
TMJ19_974;01/01/2019;N0002;105;67;2;N;880;116133;0;67;2;N;985;116238;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.60678735347512;3.665517928003217;49.60758905516002;3.665878192706034
TMJ19_975;01/01/2019;N0002;12110;67;2;N;985;116238;0;79;2;N;1032;128348;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.60758905516002;3.665878192706034;49.7094171685693;3.7233681397699123
TMJ19_976;01/01/2019;N0002;451;79;2;N;1032;128348;0;80;2;N;433;128799;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.7094171685693;3.7233681397699123;49.712079032021414;3.7280934431237833
TMJ19_977;01/01/2019;N0002;1531;80;2;N;433;128799;0;81;2;N;950;130330;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.712079032021414;3.7280934431237833;49.72186165338401;3.742965581279118
TMJ19_978;01/01/2019;N0002;440;81;2;N;950;130330;0;82;2;N;390;130770;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.72186165338401;3.742965581279118;49.724823808721;3.74708010248813
TMJ19_979;01/01/2019;N0002;655;82;2;N;390;130770;0;83;2;N;45;131425;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.724823808721;3.74708010248813;49.72913111973045;3.7531593630905746
TMJ19_980;01/01/2019;N0002;2860;83;2;N;45;131425;0;85;2;N;924;134285;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.72913111973045;3.7531593630905746;49.74908854029591;3.771621160794206
TMJ19_981;01/01/2019;N0002;5148;85;2;N;924;134285;0;91;2;N;662;139433;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.74908854029591;3.771621160794206;49.78460657570736;3.815928563732798
TMJ19_982;01/01/2019;N0002;1154;91;2;N;662;139433;0;92;2;N;806;140587;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.78460657570736;3.815928563732798;49.79138507130834;3.828124275907572
TMJ19_983;01/01/2019;N0002;4743;92;2;N;806;140587;0;97;2;N;560;145330;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.79138507130834;3.828124275907572;49.818965556543816;3.878298978589953
TMJ19_984;01/01/2019;N0002;886;97;2;N;560;145330;0;98;2;N;445;146216;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.818965556543816;3.878298978589953;49.824130001022446;3.8877249001568788
TMJ19_985;01/01/2019;N0002;250;98;2;N;445;146216;0;98;2;N;695;146466;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.824130001022446;3.8877249001568788;49.82563093293566;3.89031987240173
TMJA19_986;01/01/2019;N0002;308;98;2;N;695;146466;0;99;2;N;0;146774;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.82563093293566;3.89031987240173;49.827662816706756;3.893243580880487
TMJ19_987;01/01/2019;N0002;17084;99;2;N;0;146774;0;116;2;N;217;163858;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.827662816706756;3.893243580880487;49.974039500867775;3.9165958239012224
TMJ19_988;01/01/2019;N0002;753;116;2;N;217;163858;0;116;2;N;970;164611;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.974039500867775;3.9165958239012224;49.980808782444825;3.9173140509393476
TMJ19_989;01/01/2019;N0002;5083;116;2;N;970;164611;0;0;59;N;0;169694;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;;;49.980808782444825;3.9173140509393476;50.02636620712663;3.923438667471389
TMJ19_990;01/01/2019;N0002;2589;0;59;N;0;169694;0;2;59;N;610;172283;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.02636620712663;3.923438667471389;50.04946357571277;3.9273488551427995
TMJ19_991;01/01/2019;N0002;225;2;59;N;610;172283;0;2;59;N;835;172508;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.04946357571277;3.9273488551427995;50.05138663030348;3.928312575179329
TMJ19_992;01/01/2019;N0002;335;2;59;N;835;172508;0;3;59;N;175;172843;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.05138663030348;3.928312575179329;50.05392123936833;3.930842756579271
TMJ19_993;01/01/2019;N0002;310;3;59;N;175;172843;0;3;59;N;485;173153;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.05392123936833;3.930842756579271;50.056462874023225;3.932583399314578
TMJ19_994;01/01/2019;N0002;238;3;59;N;485;173153;0;3;59;N;723;173391;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.056462874023225;3.932583399314578;50.05857731493117;3.933046745964583
TMJ19_995;01/01/2019;N0002;271;3;59;N;723;173391;0;3;59;N;994;173662;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.05857731493117;3.933046745964583;50.06100770077112;3.932936206491715
TMJ19_996;01/01/2019;N0002;509;3;59;N;994;173662;0;4;59;N;458;174171;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.06100770077112;3.932936206491715;50.06521642681943;3.9302578888477018
TMJ19_997;01/01/2019;N0002;180;4;59;N;458;174171;0;4;59;N;638;174351;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.06521642681943;3.9302578888477018;50.06663796804006;3.9290530204474248
TMJ19_998;01/01/2019;N0002;5803;4;59;N;638;174351;0;10;59;N;485;180154;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.06663796804006;3.9290530204474248;50.11870177791056;3.932239006071302
TMJ19_999;01/01/2019;N0002;65;10;59;N;485;180154;0;10;59;N;550;180219;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.11870177791056;3.932239006071302;50.11888141971211;3.9314321363038185
TMJ19_1000;01/01/2019;N0002;720;10;59;N;550;180219;0;10;59;N;1270;180939;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;;;50.11888141971211;3.9314321363038185;50.12213769770562;3.925323174379996
